CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Rate_benign_biopsy,Rate_benign_biopsy_warning,Non-op_diag_rate_invasive,Non-op_diag_rate_non-invasive,Rate_non_op_diagnosis,Rate_non_op_diagnosis_warning,Rate_small_invasive,Rate_small_invasive_warning,SDR,SDR_warning
2015-16,N1,North East and Yorkshire,Rotherham,BSU,50<71,C1 and C2,0.0,!,not included,not included,94.73684210526315,,2.405773857257418,!,1.0560596040040502,
2015-16,N1,North East and Yorkshire,Sheffield,BSU,50<71,C1 and C2,0.0,!,not included,not included,99.08256880733946,,3.4064586455920427,,1.473968213875468,
2015-16,N2,North West,Bolton,BSU,50<71,C1 and C2,0.17778567936352727,!,not included,not included,98.88268156424581,,3.2890350682252545,,1.4619656446867277,
2015-16,N2,North West,Cheshire & Stockport,BSU,50<71,C1 and C2,0.21888224135415146,!,not included,not included,98.29059829059828,,3.575076608784474,,1.5992544958368173,
2015-16,N2,North West,Chester,BSU,50<71,C1 and C2,0.21781746896101067,!,not included,not included,100.0,,4.791984317142235,!,1.9791430417609879,
2015-16,N2,North West,Crewe,BSU,50<71,C1 and C2,0.511718350220039,!,not included,not included,98.27586206896551,,2.046873400880156,!,1.1262535201679469,
2015-16,N2,North West,East Lancashire,BSU,50<71,C1 and C2,0.3107278800590383,!,not included,not included,98.26086956521739,,4.816282140915094,,1.8546568521540212,
2015-16,N2,North West,Liverpool,BSU,50<71,C1 and C2,0.38746340623385567,!,not included,not included,99.47916666666666,,3.056655760289306,,1.6757506757016678,
2015-16,N2,North West,Manchester,BSU,50<71,C1 and C2,0.13929031584079116,!,not included,not included,98.59154929577466,,4.979628791308285,,2.025336705818049,
2015-16,N2,North West,North Lancashire & South Cumbria,BSU,50<71,C1 and C2,0.4405717642451537,!,not included,not included,98.19277108433735,,3.3777168592128453,,1.5902167963919644,
2015-16,N2,North West,South Lancashire,BSU,50<71,C1 and C2,0.3185220576524924,!,not included,not included,97.03703703703704,,3.7160906726124114,,1.586567959598177,
2015-16,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,C1 and C2,0.2365604116151162,!,not included,not included,94.65648854961832,,2.5430244248624994,,1.514011815406439,
2015-16,N2,North West,Wirral,BSU,50<71,C1 and C2,1.1293965795417875,!,not included,not included,98.3739837398374,,3.3881897386253628,,1.7785911955045033,
2015-16,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,C1 and C2,0.35137034434293746,!,not included,not included,99.5049504950495,,2.9866479269149684,,1.4950111391367753,
2015-16,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,C1 and C2,0.9328358208955224,!,not included,not included,94.52054794520548,,3.980099502487562,,1.8642373718164897,
2015-16,N3,Midlands,Hereford & Worcester,BSU,50<71,C1 and C2,0.17919220155538831,!,not included,not included,98.12206572769952,,3.798874672974232,,1.4507842179547674,
2015-16,N3,Midlands,Kettering,BSU,50<71,C1 and C2,0.17130620985010708,!,not included,not included,99.03846153846155,,3.2548179871520344,,1.7212581893581325,
2015-16,N3,Midlands,Leicestershire,BSU,50<71,C1 and C2,0.3372226343832198,!,not included,not included,99.1869918699187,,4.856005935118365,,1.6884672929951392,
2015-16,N3,Midlands,Lincolnshire,BSU,50<71,C1 and C2,0.13731076859702723,!,not included,not included,97.89915966386555,,3.707390752119735,,1.6024687366278365,
2015-16,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,C1 and C2,0.15660480776759847,!,not included,not included,97.91666666666666,,3.1320961553519693,,1.4357782147648541,
2015-16,N3,Midlands,North Midlands,BSU,50<71,C1 and C2,0.5882737433819204,!,not included,not included,98.47328244274809,,4.052552454408785,,1.6016444403798267,
2015-16,N3,Midlands,North Nottinghamshire,BSU,50<71,C1 and C2,0.1154334526145677,!,not included,not included,100.0,,2.308669052291354,!,1.2451206833222312,
2015-16,N3,Midlands,Northampton,BSU,50<71,C1 and C2,0.3119881444505109,!,not included,not included,100.0,,3.1978784806177365,,1.6086601067805597,
2015-16,N3,Midlands,Nottingham City,BSU,50<71,C1 and C2,0.4814404698858986,!,not included,not included,98.85714285714286,,4.429252322950267,,1.6385420936159216,
2015-16,N3,Midlands,Shropshire,BSU,50<71,C1 and C2,0.2537588022584533,!,not included,not included,96.55172413793103,,4.123580536699867,,1.8062472274870416,
2015-16,N3,Midlands,South Birmingham,BSU,50<71,C1 and C2,0.46296296296296297,!,not included,not included,100.0,,3.7037037037037037,,1.592777436942368,
2015-16,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,C1 and C2,0.14160962945480293,!,not included,not included,99.44444444444444,,3.3514278970970026,,1.6295676198395666,
2015-16,N3,Midlands,South Staffordshire,BSU,50<71,C1 and C2,0.22655188038060717,!,not included,not included,100.0,,3.6814680561848663,,1.598924866520522,
2015-16,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,C1 and C2,0.3899649031587157,!,not included,not included,98.51301115241635,,3.3796958273755364,,1.700706208272315,
2015-16,N4,East of England,Beds & Herts,BSU,50<71,C1 and C2,0.3983130271790066,!,not included,not included,95.46925566343042,,2.6944704779756328,,1.4348649977181018,
2015-16,N4,East of England,Cambridge & Huntingdon,BSU,50<71,C1 and C2,0.27660604384205795,!,not included,not included,97.19626168224299,,3.665030080907268,,1.4142334664897382,
2015-16,N4,East of England,Chelmsford & Colchester,BSU,50<71,C1 and C2,0.1312565628281414,!,not included,not included,98.88268156424581,,3.4126706335316768,,1.510981483560362,
2015-16,N4,East of England,East Suffolk,BSU,50<71,C1 and C2,0.3052736014653133,!,not included,not included,98.9247311827957,,3.6632832175837593,,1.2971987650667756,
2015-16,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,C1 and C2,0.4518242403704959,!,not included,not included,100.0,,4.405286343612335,,1.6138239613470013,
2015-16,N4,East of England,King's Lynn,BSU,50<71,C1 and C2,0.7451564828614009,!,not included,not included,100.0,,4.0451351926761765,,1.7773075463432944,
2015-16,N4,East of England,Milton Keynes,BSU,50<71,C1 and C2,0.48971596474045054,!,not included,not included,98.33333333333333,,3.5504407443682666,,1.706395723528546,
2015-16,N4,East of England,Norfolk & Norwich,BSU,50<71,C1 and C2,0.38338658146964855,!,not included,not included,98.62068965517241,,3.0244941427050054,,1.3217824352456142,
2015-16,N4,East of England,Peterborough,BSU,50<71,C1 and C2,0.2271350696547547,!,not included,not included,98.09523809523809,,3.937007874015748,,1.6271850398877925,
2015-16,N4,East of England,South Essex,BSU,50<71,C1 and C2,0.3044881554107545,!,not included,not included,100.0,,3.1666768162718473,,1.4754304679047396,
2015-16,N4,East of England,West Essex (Epping),BSU,50<71,C1 and C2,0.0,!,not included,not included,100.0,,3.5731887629374075,,1.6744083134372765,
2015-16,N4,East of England,West Suffolk,BSU,50<71,C1 and C2,0.6253256904637832,!,not included,not included,98.61111111111111,,4.377279833246483,,1.5558768104208935,
2015-16,N5,London,Central & East London,BSU,50<71,C1 and C2,0.44812906116961687,!,not included,not included,98.98989898989899,,3.0248711628949136,,1.4974236504561216,
2015-16,N5,London,North London,BSU,50<71,C1 and C2,0.17245627001724562,!,not included,not included,98.86039886039886,,2.8085735402808574,,1.5375980241621325,
2015-16,N5,London,Outer North East London,BSU,50<71,C1 and C2,0.6557377049180327,!,not included,not included,96.875,,2.7742749054224465,,1.4754360190080422,
2015-16,N5,London,South East London,BSU,50<71,C1 and C2,0.10290183165260341,!,not included,not included,98.84169884169884,,2.7526239967071415,,1.2772912433510606,
2015-16,N5,London,South West London,BSU,50<71,C1 and C2,0.5877282344643837,!,not included,not included,97.72727272727273,,3.134550583810046,,1.6036554179784663,
2015-16,N5,London,West of London,BSU,50<71,C1 and C2,0.5640794223826715,!,not included,not included,96.7741935483871,,2.218712394705175,,1.2693701450675403,
2015-16,N6,South East,Aylesbury & Wycombe,BSU,50<71,C1 and C2,0.5336179295624334,!,not included,not included,95.42483660130719,,3.8020277481323372,,1.9857469321440733,
2015-16,N6,South East,Brighton,BSU,50<71,C1 and C2,0.6447453255963894,!,not included,not included,96.07843137254902,,2.9658284977433915,,1.719525293587974,
2015-16,N6,South East,Canterbury,BSU,50<71,C1 and C2,0.2681564245810056,!,not included,not included,99.47089947089947,,3.754189944134078,,1.7237935109211593,
2015-16,N6,South East,East Berkshire,BSU,50<71,C1 and C2,0.5347593582887701,!,not included,not included,97.0873786407767,,2.4446142093200915,,1.6556322539739878,
2015-16,N6,South East,Guildford,BSU,50<71,C1 and C2,0.6863417982155113,,not included,not included,95.98930481283422,,4.487619449870651,,1.87213439116727,
2015-16,N6,South East,Isle of Wight,BSU,50<71,C1 and C2,0.1435544071202986,!,not included,not included,94.73684210526315,,3.0146425495262705,!,1.59320656719747,
2015-16,N6,South East,Maidstone,BSU,50<71,C1 and C2,0.5450864351347142,!,not included,not included,95.6140350877193,,3.971344027410061,,1.7422409967303305,
2015-16,N6,South East,Medway,BSU,50<71,C1 and C2,0.3069838833461243,!,not included,not included,99.38271604938271,,3.786134561268867,,1.7707679368431126,
2015-16,N6,South East,North & Mid Hampshire,BSU,50<71,C1 and C2,0.3438592469482492,!,not included,not included,97.6,,3.0947332225342423,,1.2913805899942998,
2015-16,N6,South East,Oxfordshire,BSU,50<71,C1 and C2,0.36175710594315247,!,not included,not included,96.73202614379085,,3.565891472868217,,1.4140442621332323,
2015-16,N6,South East,Portsmouth,BSU,50<71,C1 and C2,0.6894357233771744,!,not included,not included,96.7741935483871,,3.1289775137887146,,1.5482332723071386,
2015-16,N6,South East,Southampton & Salisbury,BSU,50<71,C1 and C2,0.5827263267429761,!,not included,not included,98.71794871794873,,5.036420395421436,,1.924931095988594,
2015-16,N6,South East,West Berkshire,BSU,50<71,C1 and C2,0.4985044865403788,!,not included,not included,97.22222222222221,,2.4213075060532687,,1.512016132860506,
2015-16,N6,South East,Worthing,BSU,50<71,C1 and C2,0.25349460418628234,!,not included,not included,94.64285714285714,,3.114362280002897,,1.5945233903877751,
2015-16,N7,South West,Avon,BSU,50<71,C1 and C2,0.4131776112825033,!,not included,not included,96.78362573099415,,3.71859850154253,,1.8705852911729257,
2015-16,N7,South West,Cornwall,BSU,50<71,C1 and C2,0.059705057018329455,!,not included,not included,96.94656488549617,,3.4031882500447788,,1.4688153059280513,
2015-16,N7,South West,Dorset,BSU,50<71,C1 and C2,0.3182559573537017,!,not included,not included,99.05660377358491,,3.620161514898357,,1.7096997448490465,
2015-16,N7,South West,Gloucestershire,BSU,50<71,C1 and C2,0.5422726152329307,!,not included,not included,98.31460674157303,,3.2536356913975846,,1.7552918743812147,
2015-16,N7,South West,North & East Devon,BSU,50<71,C1 and C2,0.49972237645752354,!,not included,not included,92.42424242424242,,3.053858967240422,,1.4194032146480229,
2015-16,N7,South West,Somerset,BSU,50<71,C1 and C2,0.4510599909788002,!,not included,not included,96.37681159420289,,3.439332431213351,,1.4223953411081827,
2015-16,N7,South West,South Devon,BSU,50<71,C1 and C2,0.09573042312847023,!,not included,not included,97.97979797979798,,5.073712425808922,,1.800921517687358,
2015-16,N7,South West,West Devon,BSU,50<71,C1 and C2,0.7088542337930146,!,not included,not included,98.50746268656717,,3.6731537569274395,,1.7082136924715543,
2015-16,N7,South West,Wiltshire,BSU,50<71,C1 and C2,0.46446818392940087,!,not included,not included,93.71069182389937,,3.044846983537183,,1.7231304608876192,
2016-17,N1,North East and Yorkshire,Barnsley,BSU,50<71,C1 and C2,0.0,!,not included,not included,98.4126984126984,,2.8233817839590087,,1.2901001840198905,
2016-17,N1,North East and Yorkshire,Doncaster,BSU,50<71,C1 and C2,0.0,!,not included,not included,98.88888888888889,,4.011875150445318,,1.5640242343549953,
2016-17,N1,North East and Yorkshire,Gateshead,BSU,50<71,C1 and C2,0.06699494188188791,!,not included,not included,99.51456310679612,,3.21575721033062,,1.4730591530318582,
2016-17,N1,North East and Yorkshire,Humberside,BSU,50<71,C1 and C2,0.117813383600377,!,not included,not included,98.82352941176471,,3.9172950047125354,,1.6026565403799784,
2016-17,N1,North East and Yorkshire,Leeds Wakefield,BSU,50<71,C1 and C2,0.5857869585324496,!,not included,not included,98.20143884892086,,4.100508709727147,,1.7075822343144345,
2016-17,N1,North East and Yorkshire,Newcastle,BSU,50<71,C1 and C2,0.09872967814124926,!,not included,not included,98.7012987012987,,3.258079378661226,,1.4577130334847153,
2016-17,N1,North East and Yorkshire,North Cumbria,BSU,50<71,C1 and C2,0.0,!,not included,not included,100.0,,3.0392570704938793,,1.2303126901217578,
2016-17,N1,North East and Yorkshire,North Tees,BSU,50<71,C1 and C2,0.12938284383490747,!,not included,not included,98.78542510121457,,3.2669168068314143,,1.5507856041288117,
2016-17,N1,North East and Yorkshire,North Yorkshire,BSU,50<71,C1 and C2,0.15876796062554577,!,not included,not included,99.06103286384976,,3.4928951337620067,,1.639454789123915,
2016-17,N1,North East and Yorkshire,Pennine,BSU,50<71,C1 and C2,0.30496069395500136,!,not included,not included,96.8503937007874,,3.795066413662239,,1.6771719626000616,
2016-17,N1,North East and Yorkshire,Rotherham,BSU,50<71,C1 and C2,0.22901637467078895,!,not included,not included,97.5,,4.694835680751174,,2.0528499181109727,
2016-17,N1,North East and Yorkshire,Sheffield,BSU,50<71,C1 and C2,0.06815238874122538,!,not included,not included,99.2248062015504,,3.407619437061269,,1.8323448197258476,
2016-17,N2,North West,Bolton,BSU,50<71,C1 and C2,0.2805180232829959,!,not included,not included,98.95287958115183,,4.535041376408434,,1.6813417475658836,
2016-17,N2,North West,Cheshire & Stockport,BSU,50<71,C1 and C2,0.12717792191275595,!,not included,not included,99.28057553956835,,3.4338038916444105,,1.7794274770137772,
2016-17,N2,North West,Chester,BSU,50<71,C1 and C2,0.0,!,not included,not included,100.0,,3.0451700219928948,!,1.8361939705232442,
2016-17,N2,North West,Crewe,BSU,50<71,C1 and C2,0.10289124395513942,!,not included,not included,95.3125,,3.4983022944747404,,1.3415469757860898,
2016-17,N2,North West,East Lancashire,BSU,50<71,C1 and C2,0.12454851164528583,!,not included,not included,98.65771812080537,,3.9855523726491464,,1.8919824497266695,
2016-17,N2,North West,Liverpool,BSU,50<71,C1 and C2,0.37083735073796636,!,not included,not included,98.9247311827957,,2.521693985018171,,1.3823260189367679,
2016-17,N2,North West,Manchester,BSU,50<71,C1 and C2,0.10181744132769943,!,not included,not included,98.64864864864865,,3.9454258514483533,,1.6020025157093623,
2016-17,N2,North West,North Lancashire & South Cumbria,BSU,50<71,C1 and C2,0.29020205317952624,!,not included,not included,99.59016393442623,,3.5912504080966374,,1.7827716671283247,
2016-17,N2,North West,South Lancashire,BSU,50<71,C1 and C2,0.3849855630413859,!,not included,not included,98.63945578231292,,3.4167468719923004,,1.3382050256876672,
2016-17,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,C1 and C2,0.4862236628849271,!,not included,not included,97.07602339181285,,2.7012425715829282,,1.638885790278658,
2016-17,N2,North West,Wirral,BSU,50<71,C1 and C2,0.769757098871023,!,not included,not included,98.14814814814815,,4.1053711939787885,,1.8461064670578031,
2016-17,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,C1 and C2,0.16573853089366217,!,not included,not included,100.0,,3.3147706178732435,,1.5070076675567294,
2016-17,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,C1 and C2,0.6477942605428515,!,not included,not included,97.65625,,3.3037507287685433,,1.5970394721081849,
2016-17,N3,Midlands,Hereford & Worcester,BSU,50<71,C1 and C2,0.3071370983222636,!,not included,not included,99.01960784313727,,3.6856451798671634,,1.6299312755776965,
2016-17,N3,Midlands,Kettering,BSU,50<71,C1 and C2,0.24102193299590263,!,not included,not included,100.0,,3.213625773278702,,1.4739610048876546,
2016-17,N3,Midlands,Leicestershire,BSU,50<71,C1 and C2,0.1295840352468576,!,not included,not included,98.31932773109243,,3.563560969288584,,1.5017545498991323,
2016-17,N3,Midlands,Lincolnshire,BSU,50<71,C1 and C2,0.09338376056403791,!,not included,not included,98.13664596273291,,3.8754260634075735,,1.522756275873976,
2016-17,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,C1 and C2,0.2334267040149393,!,not included,not included,98.07692307692307,,3.6570183629007156,,1.6578126134386864,
2016-17,N3,Midlands,North Midlands,BSU,50<71,C1 and C2,0.32320620555914675,!,not included,not included,98.51851851851852,,3.555268261150614,,1.5544183628199622,
2016-17,N3,Midlands,North Nottinghamshire,BSU,50<71,C1 and C2,0.0,!,not included,not included,98.0392156862745,,3.0845157310302285,,1.2985471673099507,
2016-17,N3,Midlands,Northampton,BSU,50<71,C1 and C2,0.3280570819322562,!,not included,not included,98.11320754716981,,4.018699253670138,,1.7053029440228218,
2016-17,N3,Midlands,Nottingham City,BSU,50<71,C1 and C2,0.2759001241550558,!,not included,not included,99.37888198757764,,4.414401986480893,,1.5357843397425979,
2016-17,N3,Midlands,Shropshire,BSU,50<71,C1 and C2,0.06583278472679394,!,not included,not included,98.27586206896551,,3.225806451612903,,1.5558575894971358,
2016-17,N3,Midlands,South Birmingham,BSU,50<71,C1 and C2,0.18412815319462345,!,not included,not included,98.9010989010989,,3.1301786043085986,,1.5609037496979992,
2016-17,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,C1 and C2,0.263033300015782,!,not included,not included,98.0392156862745,,3.156399600189384,,1.4619678760375445,
2016-17,N3,Midlands,South Staffordshire,BSU,50<71,C1 and C2,0.11265067027148812,!,not included,not included,98.63013698630137,,3.830122789230596,,1.6713321291589163,
2016-17,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,C1 and C2,0.293728888236158,!,not included,not included,98.94736842105263,,2.878543104714349,,1.6528209828871676,
2016-17,N4,East of England,Beds & Herts,BSU,50<71,C1 and C2,0.21591743317355444,!,not included,not included,99.11764705882354,,3.022844064429762,,1.4872275141994247,
2016-17,N4,East of England,Cambridge & Huntingdon,BSU,50<71,C1 and C2,0.13164823591363875,!,not included,not included,98.24561403508771,,4.015271195365982,,1.5165208816858806,
2016-17,N4,East of England,Chelmsford & Colchester,BSU,50<71,C1 and C2,0.16213367921851568,!,not included,not included,99.35897435897436,,2.3509383486684774,,1.2472854218665765,
2016-17,N4,East of England,East Suffolk,BSU,50<71,C1 and C2,0.12743723716069835,!,not included,not included,97.3913043478261,,3.6956798776602526,,1.533723560116309,
2016-17,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,C1 and C2,0.0,!,not included,not included,98.36065573770492,,2.8926815157651147,,1.2309091422518252,
2016-17,N4,East of England,King's Lynn,BSU,50<71,C1 and C2,0.8904719501335707,!,not included,not included,98.11320754716981,,3.710299792223212,,1.4486417497809392,
2016-17,N4,East of England,Milton Keynes,BSU,50<71,C1 and C2,0.12457954403886883,!,not included,not included,98.48484848484848,,3.6128067771271954,,1.6659673717205123,
2016-17,N4,East of England,Norfolk & Norwich,BSU,50<71,C1 and C2,0.14264656935000714,!,not included,not included,98.57142857142858,,2.9955779563501497,,1.4662572813272372,
2016-17,N4,East of England,Peterborough,BSU,50<71,C1 and C2,0.2224941595283124,!,not included,not included,100.0,,2.8924240738680607,,1.246181798098723,
2016-17,N4,East of England,South Essex,BSU,50<71,C1 and C2,0.05417998591320366,!,not included,not included,99.28057553956835,,3.630059056184645,,1.5735768103155894,
2016-17,N4,East of England,West Essex (Epping),BSU,50<71,C1 and C2,0.0,!,not included,not included,100.0,,3.971597063425201,,1.6584901164172774,
2016-17,N4,East of England,West Suffolk,BSU,50<71,C1 and C2,0.2761922297919352,!,not included,not included,91.01123595505618,,4.879396059657521,,1.6022406445280033,
2016-17,N5,London,Central & East London,BSU,50<71,C1 and C2,0.17029247732981398,!,not included,not included,98.33333333333333,,3.490995785261186,,1.458500824839927,
2016-17,N5,London,North London,BSU,50<71,C1 and C2,0.23946360153256704,!,not included,not included,97.62611275964392,,2.6123301985370952,,1.416592876776263,
2016-17,N5,London,Outer North East London,BSU,50<71,C1 and C2,0.3957848909117894,!,not included,not included,98.49624060150376,,2.523128679562658,,1.2100356691625587,
2016-17,N5,London,South East London,BSU,50<71,C1 and C2,0.13567784652122003,!,not included,not included,99.20318725099602,,2.930641484858352,,1.3773583190203413,
2016-17,N5,London,South West London,BSU,50<71,C1 and C2,0.4677997816934352,!,not included,not included,97.02602230483272,,3.212225167628255,,1.4885323769462182,
2016-17,N5,London,West of London,BSU,50<71,C1 and C2,0.45638655941582523,!,not included,not included,97.22222222222221,,2.652746876604484,,1.4024656337483665,
2016-17,N6,South East,Aylesbury & Wycombe,BSU,50<71,C1 and C2,0.48016325550687233,!,not included,not included,94.53125,,3.0010203469179517,,1.3988091863774834,
2016-17,N6,South East,Brighton,BSU,50<71,C1 and C2,0.3795066413662239,!,not included,not included,96.8944099378882,,2.7830487033523084,,1.2554631943984937,
2016-17,N6,South East,Canterbury,BSU,50<71,C1 and C2,0.8703220191470844,!,not included,not included,98.39357429718876,,4.905451380647203,,2.048591622386504,
2016-17,N6,South East,East Berkshire,BSU,50<71,C1 and C2,0.5218817565048833,!,not included,not included,100.0,,2.9821814657421903,,1.5256744354131462,
2016-17,N6,South East,Guildford,BSU,50<71,C1 and C2,0.779599637863394,,not included,not included,96.3254593175853,,3.9985916909767627,,1.7538010372427113,
2016-17,N6,South East,Isle of Wight,BSU,50<71,C1 and C2,0.15248551387618176,!,not included,not included,97.95918367346938,,1.982311680390363,!,1.4336643505022604,
2016-17,N6,South East,Maidstone,BSU,50<71,C1 and C2,1.0506798516687268,!,not included,not included,98.61111111111111,,4.202719406674907,,1.7473892723856006,
2016-17,N6,South East,Medway,BSU,50<71,C1 and C2,0.35937981312249717,!,not included,not included,97.41935483870968,,3.491118184618544,,1.6218485297372895,
2016-17,N6,South East,North & Mid Hampshire,BSU,50<71,C1 and C2,0.8418520745640409,!,not included,not included,95.71428571428572,,3.5478051713770293,,1.5262119493505077,
2016-17,N6,South East,Oxfordshire,BSU,50<71,C1 and C2,0.10500341261090985,!,not included,not included,98.4,,3.0976006720218408,,1.2612039633205854,
2016-17,N6,South East,Portsmouth,BSU,50<71,C1 and C2,1.0730968312081808,!,not included,not included,95.1219512195122,,2.7143037495265747,,1.4560078835082169,
2016-17,N6,South East,Southampton & Salisbury,BSU,50<71,C1 and C2,0.41644976574700676,!,not included,not included,96.33507853403141,,4.63300364393545,,2.0491821535835295,
2016-17,N6,South East,West Berkshire,BSU,50<71,C1 and C2,0.07205649228995534,!,not included,not included,98.96907216494846,,2.594033722438392,,1.4549911786723844,
2016-17,N6,South East,Worthing,BSU,50<71,C1 and C2,0.11729288032216445,!,not included,not included,98.97435897435898,,3.7533721703092624,,1.523360450403145,
2016-17,N7,South West,Avon,BSU,50<71,C1 and C2,0.5243991260014567,!,not included,not included,98.21428571428571,,3.5833940276766207,,1.6205119527097325,
2016-17,N7,South West,Cornwall,BSU,50<71,C1 and C2,0.2002803925495694,!,not included,not included,99.2,,3.5382869350423927,,1.5446400988569664,
2016-17,N7,South West,Dorset,BSU,50<71,C1 and C2,0.27929060187124705,!,not included,not included,98.7551867219917,,3.6656891495601176,,1.5891868666198012,
2016-17,N7,South West,Gloucestershire,BSU,50<71,C1 and C2,0.5940888162780336,!,not included,not included,98.27586206896551,,3.2179810881726816,,1.6593021508068266,
2016-17,N7,South West,North & East Devon,BSU,50<71,C1 and C2,0.14109015661007385,!,not included,not included,94.20289855072464,,2.9628932888115505,,1.231008500229827,
2016-17,N7,South West,Somerset,BSU,50<71,C1 and C2,0.11355893708834885,!,not included,not included,98.0392156862745,,4.144901203724733,,1.836382718175039,
2016-17,N7,South West,South Devon,BSU,50<71,C1 and C2,0.598623166716552,!,not included,not included,100.0,,3.1926568891549434,,1.3953094507677088,
2016-17,N7,South West,West Devon,BSU,50<71,C1 and C2,1.5325200760129958,,not included,not included,94.57364341085271,,3.0037393489854716,,1.4018241500536688,
2016-17,N7,South West,Wiltshire,BSU,50<71,C1 and C2,0.25104182356780635,!,not included,not included,98.0,,3.3639604358086057,,1.4999097574955818,
2017-18,N1,North East and Yorkshire,Barnsley,BSU,50<71,C1 and C2,0.0,!,not included,not included,97.87234042553192,,2.7787426189649183,!,1.2262943751017754,
2017-18,N1,North East and Yorkshire,Doncaster,BSU,50<71,C1 and C2,0.07318501170960187,!,not included,not included,100.0,,3.659250585480094,,1.7641197292022757,
2017-18,N1,North East and Yorkshire,Gateshead,BSU,50<71,C1 and C2,0.1375563121152722,!,not included,not included,98.0295566502463,,3.026238866535988,,1.3033312721390622,
2017-18,N1,North East and Yorkshire,Humberside,BSU,50<71,C1 and C2,0.1327668613913967,!,not included,not included,99.45652173913044,,2.5557620817843865,,1.2216011330594831,
2017-18,N1,North East and Yorkshire,Leeds Wakefield,BSU,50<71,C1 and C2,0.4029414727510829,!,not included,not included,99.60317460317461,,4.298042376011551,,1.650613078962854,
2017-18,N1,North East and Yorkshire,Newcastle,BSU,50<71,C1 and C2,0.14094929349166638,!,not included,not included,100.0,,4.193241481377075,,1.7386674387956784,
2017-18,N1,North East and Yorkshire,North Cumbria,BSU,50<71,C1 and C2,0.2673558506371981,!,not included,not included,100.0,,2.8517957401301133,,1.509303128871632,
2017-18,N1,North East and Yorkshire,North Tees,BSU,50<71,C1 and C2,0.1592153865749586,!,not included,not included,99.02912621359224,,2.2290154120494208,,1.1953789929564833,
2017-18,N1,North East and Yorkshire,North Yorkshire,BSU,50<71,C1 and C2,0.1804532986863,!,not included,not included,98.49246231155779,,2.5263461816082,,1.4366191562522863,
2017-18,N1,North East and Yorkshire,Pennine,BSU,50<71,C1 and C2,0.13078306359326466,!,not included,not included,99.0909090909091,,3.4003596534248812,,1.2975702553698856,
2017-18,N1,North East and Yorkshire,Rotherham,BSU,50<71,C1 and C2,0.0,!,not included,not included,100.0,,4.454042380888109,,2.056309038042049,
2017-18,N1,North East and Yorkshire,Sheffield,BSU,50<71,C1 and C2,0.2653927813163482,!,not included,not included,98.24561403508771,,3.781847133757962,,1.5341298187180812,
2017-18,N2,North West,Bolton,BSU,50<71,C1 and C2,0.0552944429084877,!,not included,not included,98.61111111111111,,2.8200165883328725,,1.4840364648181927,
2017-18,N2,North West,Cheshire & Stockport,BSU,50<71,C1 and C2,0.13272280841462605,!,not included,not included,99.15254237288136,,3.3844316145729643,,1.5910134365955169,
2017-18,N2,North West,Chester,BSU,50<71,C1 and C2,0.25749967812540236,!,not included,not included,100.0,,3.9912450109437363,,1.854102585578023,
2017-18,N2,North West,Crewe,BSU,50<71,C1 and C2,0.3079449804968179,!,not included,not included,97.53086419753086,,2.6688564976390885,,1.6018595809891305,
2017-18,N2,North West,East Lancashire,BSU,50<71,C1 and C2,0.2574831026713872,!,not included,not included,97.52066115702479,,3.154168007724493,,1.4877490199057655,
2017-18,N2,North West,Liverpool,BSU,50<71,C1 and C2,0.2566186219580001,!,not included,not included,97.87234042553192,,3.4643513964330013,,1.565607902432156,
2017-18,N2,North West,Manchester,BSU,50<71,C1 and C2,0.09741208559275254,!,not included,not included,98.02371541501977,,3.96142481410527,,1.6247532356000243,
2017-18,N2,North West,North Lancashire & South Cumbria,BSU,50<71,C1 and C2,0.2826255917473327,!,not included,not included,98.74476987447699,,3.285522504062743,,1.4861887699947474,
2017-18,N2,North West,South Lancashire,BSU,50<71,C1 and C2,0.28571428571428575,!,not included,not included,99.38650306748467,,3.857142857142857,,1.5024168958048063,
2017-18,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,C1 and C2,0.5091361656389658,!,not included,not included,97.31543624161074,,2.715392883407818,,1.5512033529260474,
2017-18,N2,North West,Wirral,BSU,50<71,C1 and C2,0.35158653423573877,!,not included,not included,94.84536082474226,,2.461105739650171,,1.5542860300771617,
