CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Total_with_cancer,Invasive_total,Non_or_micro_invasive,Cancer_non_microinvasive,Cancer_microinvasive,Small_invasive,Invasive_not_known,Invasive_lessthan10mm,Invasive_10mmto15mm,Invasive_15mmto20mm,Invasive_20mmto50mm,Invasive_50mmplus,Invasive_unknown,Rate_with_cancer,Rate_non_or_micro_invasive,Rate_small_invasive,Percent_small_invasive
2018-19,R6,East of England,Bedfordshire & Hertfordshire,BSU,50<71,A to F2,420.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.985701791078831,1.483058904057497,2.7949956268775904,42.98245614035088
2018-19,R6,East of England,Cambridge & Huntingdon,BSU,50<71,A to F2,154.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.226935199529889,1.7629146856135476,3.365564399807682,52.066115702479344
2018-19,R6,East of England,Colchester & Chelmsford,BSU,50<71,A to F2,262.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.934825403555529,1.05999576001696,3.1497016869075383,45.81497797356828
2018-19,R6,East of England,East Suffolk,BSU,50<71,A to F2,91.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.062221037905536,0.9992672040503631,2.598094730530944,51.31578947368421
2018-19,R6,East of England,Epping,BSU,50<71,A to F2,73.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.669102868627809,1.187648456057007,2.7407272062854013,50.0
2018-19,R6,East of England,James Paget,BSU,50<71,A to F2,86.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.207673220080167,1.0498186676846726,4.390150792135904,61.33333333333333
2018-19,R6,East of England,Kings Lynn,BSU,50<71,A to F2,75.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.14217693552995,1.047519283877726,3.33301590324731,54.6875
2018-19,R6,East of England,Norfolk & Norwich,BSU,50<71,A to F2,191.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.975946882699295,1.6703553681045642,3.591264041424813,56.95364238410596
2018-19,R6,East of England,Peterborough,BSU,50<71,A to F2,123.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.653440270156183,1.5477698044181794,3.799071338117349,53.46534653465347
2018-19,R6,East of England,South Essex (Southend),BSU,50<71,A to F2,159.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.970723882093442,1.6041708441949067,3.458993382795268,54.330708661417326
2018-19,R6,East of England,West Suffolk,BSU,50<71,A to F2,82.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.0325900514579756,1.3722126929674099,4.11663807890223,72.72727272727273
2018-19,R7,London,Central & East London,BSU,50<71,A to F2,180.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.107928958154126,2.226382634215453,3.4407731619693367,50.0
2018-19,R7,London,North London,BSU,50<71,A to F2,421.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.427247432792202,2.5421862802009727,2.4421002061773125,41.49659863945578
2018-19,R7,London,Outer North East London,BSU,50<71,A to F2,168.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.224874209779383,1.376166516148454,3.0963746613340213,52.94117647058824
2018-19,R7,London,South East London,BSU,50<71,A to F2,382.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.4507509264677205,1.7359079383655158,2.4575775307197194,43.003412969283275
2018-19,R7,London,South West London,BSU,50<71,A to F2,347.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.959445820717496,2.2479126525369297,2.2479126525369297,39.3574297188755
2018-19,R7,London,West of London,BSU,50<71,A to F2,295.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.401460220287528,1.982085957297338,2.283162305241237,42.129629629629626
2018-19,R8,South East,Aylesbury & Wycombe,BSU,50<71,A to F2,158.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.408280559842478,2.3415464850194243,3.3526688308232666,55.26315789473685
2018-19,R8,South East,Canterbury,BSU,50<71,A to F2,198.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.091540662035145,1.4303228442991418,3.310175725378014,49.693251533742334
2018-19,R8,South East,East Berkshire,BSU,50<71,A to F2,113.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.9470060248370835,1.0451248001967293,2.397639247510144,40.625
2018-19,R8,South East,East Sussex/Brighton,BSU,50<71,A to F2,227.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.488837365842713,1.9819752440073295,3.253431060917692,50.0
2018-19,R8,South East,Guildford,BSU,50<71,A to F2,445.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.4789758445874,2.5987304562689046,3.663783921952882,53.25077399380805
2018-19,R8,South East,Isle of Wight,BSU,50<71,A to F2,48.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.652121455861653,2.4130303639654134,3.418459682284335,47.22222222222222
2018-19,R8,South East,Maidstone,BSU,50<71,A to F2,138.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.130003307972213,1.9847833278200462,3.771088322858088,52.77777777777778
2018-19,R8,South East,Medway,BSU,50<71,A to F2,179.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.691429958727847,1.3595532896334062,3.6902160718621024,50.331125827814574
2018-19,R8,South East,North & Mid Hampshire,BSU,50<71,A to F2,171.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.582139848357203,1.3745399725092005,3.414179931716401,55.00000000000001
2018-19,R8,South East,Oxford,BSU,50<71,A to F2,212.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.129273964344156,2.23925587804668,3.9617603996210486,57.49999999999999
2018-19,R8,South East,Portsmouth,BSU,50<71,A to F2,172.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.314169076373533,1.4458241197482564,2.891648239496513,49.275362318840585
2018-19,R8,South East,West Berkshire,BSU,50<71,A to F2,126.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.240547063555913,1.3791518216296978,2.3560510286174003,40.5940594059406
2018-19,R8,South East,Worthing,BSU,50<71,A to F2,285.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.818342151675484,1.8255515331538723,3.991460131811009,57.07964601769911
2019-20,R1,North East,Gateshead,BSU,45 and over,A to F2,271.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.905484247374563,1.4585764294049008,3.23803967327888,50.2262443438914
2019-20,R1,North East,Newcastle,BSU,45 and over,A to F2,350.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.361042017705744,2.407125090267191,3.4234667950466715,49.23076923076923
2019-20,R1,North East,North Cumbria,BSU,45 and over,A to F2,114.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.516318322674227,2.307641590294719,2.7691699083536623,53.16455696202531
2019-20,R1,North East,North Tees,BSU,45 and over,A to F2,282.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.875555059066662,1.11710000837825,3.8539950289049627,57.02479338842975
2019-20,R10,South West,Avon,BSU,45 and over,A to F2,420.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.110431444003384,2.364373874753259,4.164768660115833,61.935483870967744
2019-20,R10,South West,Cornwall,BSU,45 and over,A to F2,189.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.791106563095958,1.627982696869622,4.046699846504489,56.493506493506494
2019-20,R10,South West,Dorset,BSU,45 and over,A to F2,301.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.050454026098983,2.4054362860063745,3.5480185218594023,53.39366515837104
2019-20,R10,South West,Gloucestershire,BSU,45 and over,A to F2,251.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.733168644097281,2.2963710378901223,2.9574475487978846,45.94594594594595
2019-20,R10,South West,North & East Devon,BSU,45 and over,A to F2,236.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.315912051474362,1.7368649587494573,4.026368768010106,53.125
2019-20,R10,South West,Somerset,BSU,45 and over,A to F2,146.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.482550395169168,1.0212236923896636,3.019270047065092,55.28455284552846
2019-20,R10,South West,South Devon (Torbay),BSU,45 and over,A to F2,132.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.684781893545628,1.7106388578195935,3.421277715639187,49.056603773584904
2019-20,R10,South West,Southampton & Salisbury,BSU,45 and over,A to F2,248.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.692420453565576,2.7162197119944813,3.8803138742778307,48.64864864864865
2019-20,R10,South West,West Devon & East Cornwall,BSU,45 and over,A to F2,176.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.77849269290239,1.7457229787021797,3.4415681580128683,48.93617021276596
2019-20,R10,South West,Wiltshire,BSU,45 and over,A to F2,240.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.462603004376454,1.6559555257658793,4.455308914560581,57.07070707070707
2019-20,R2,North West,"Bolton, Bury & Rochdale",BSU,45 and over,A to F2,257.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.246959535346404,1.7328241825241473,3.4656483650482945,53.20197044334976
2019-20,R2,North West,Crewe,BSU,45 and over,A to F2,111.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.670520231213873,1.8747070770192158,3.7494141540384316,55.172413793103445
2019-20,R2,North West,East Cheshire & Stockport,BSU,45 and over,A to F2,180.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.796364169476616,1.7592728338953234,3.4696769779602206,49.30555555555556
2019-20,R2,North West,East Lancashire,BSU,45 and over,A to F2,142.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.819054936611602,1.3926238955051862,2.8812908182865926,53.09734513274337
2019-20,R2,North West,Greater Manchester,BSU,45 and over,A to F2,390.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.71681275846376,1.484002453550723,3.1658719009082095,50.79365079365079
2019-20,R2,North West,Liverpool,BSU,45 and over,A to F2,300.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.519096975720574,1.8458043447394576,2.868095981825926,43.162393162393165
2019-20,R2,North West,North Lancashire,BSU,45 and over,A to F2,232.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.263874047161075,1.745387190995227,3.562014675500463,54.644808743169406
2019-20,R2,North West,South Lancashire,BSU,45 and over,A to F2,221.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.920295308748163,1.899437336487116,2.831236784575135,47.023809523809526
2019-20,R2,North West,Warrington,BSU,45 and over,A to F2,183.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.085896076352068,1.8115942028985508,2.0767055496641924,33.098591549295776
2019-20,R2,North West,Wirral & Chester,BSU,45 and over,A to F2,218.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.242771135419316,2.204697702026626,4.112609174934283,58.43373493975904
2019-20,R3,Yorkshire and the Humber,Barnsley,BSU,45 and over,A to F2,84.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.880431335236283,1.9029495718363465,3.171582619727244,45.45454545454545
2019-20,R3,Yorkshire and the Humber,Doncaster,BSU,45 and over,A to F2,135.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.271356242593988,0.8617903694926209,2.9085424970375957,45.378151260504204
2019-20,R3,Yorkshire and the Humber,Humberside,BSU,45 and over,A to F2,287.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.181643019793309,0.9008332707754674,3.1278933013037062,49.800796812749006
2019-20,R3,Yorkshire and the Humber,Leeds Wakefield,BSU,45 and over,A to F2,419.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.31090420212884,2.0888424701673296,4.444345681207085,61.53846153846154
2019-20,R3,Yorkshire and the Humber,North Yorkshire,BSU,45 and over,A to F2,295.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.114427176454408,1.430339705680099,2.860679411360198,42.79835390946502
2019-20,R3,Yorkshire and the Humber,Pennine,BSU,45 and over,A to F2,316.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.16031401714699,1.833488276004545,3.66697655200909,57.95918367346938
2019-20,R3,Yorkshire and the Humber,Rotherham,BSU,45 and over,A to F2,70.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.405563689604685,1.1896046852122988,3.2027818448023426,61.40350877192983
2019-20,R3,Yorkshire and the Humber,Sheffield,BSU,45 and over,A to F2,113.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,5.819043205108399,0.8239353210772954,2.2658221329625627,45.36082474226804
2019-20,R4,East Midlands,Derby City & South Derbyshire,BSU,45 and over,A to F2,288.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.28395558879365,1.9271702237818558,2.933900937697751,46.15384615384615
2019-20,R4,East Midlands,Kettering,BSU,45 and over,A to F2,129.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.375535644721465,1.168679392286716,3.3761849110505127,46.846846846846844
2019-20,R4,East Midlands,Leicestershire,BSU,45 and over,A to F2,377.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.023456199138344,1.938726663475347,4.356151268549546,61.48648648648649
2019-20,R4,East Midlands,Lincolnshire,BSU,45 and over,A to F2,274.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.245064997592682,1.4142994703899856,3.6711603273952815,53.74449339207048
2019-20,R4,East Midlands,Milton Keynes,BSU,45 and over,A to F2,84.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.05523590333717,1.3425393172228615,3.0686612965093976,45.714285714285715
2019-20,R4,East Midlands,North Derbyshire & Chesterfield,BSU,45 and over,A to F2,160.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.54426151276545,2.1474588403722263,4.175614411834884,56.451612903225815
2019-20,R4,East Midlands,North Nottinghamshire,BSU,45 and over,A to F2,88.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.127077946065755,0.9235315847801995,4.525304765422978,62.82051282051282
2019-20,R4,East Midlands,Northampton,BSU,45 and over,A to F2,122.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.556519046144317,1.7962217404769278,2.6014245896562405,45.16129032258064
2019-20,R4,East Midlands,Nottingham City,BSU,45 and over,A to F2,241.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.571326955222817,1.2447985204680443,4.054486609524487,55.33980582524271
2019-20,R5,West Midlands,"City, Sandwell & Walsall",BSU,45 and over,A to F2,320.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.884686460514969,2.1190094862633977,2.8828384871257855,50.0
2019-20,R5,West Midlands,Dudley & Wolverhampton,BSU,45 and over,A to F2,298.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.373132450539426,1.9501148051457868,3.554241499701192,47.88135593220339
2019-20,R5,West Midlands,Hereford & Worcester,BSU,45 and over,A to F2,245.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.044127786715698,1.411826509505204,3.151984765406967,47.524752475247524
2019-20,R5,West Midlands,North Staffordshire,BSU,45 and over,A to F2,242.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.889256671161784,2.370152425319766,4.2907931837685425,57.065217391304344
2019-20,R5,West Midlands,Shropshire,BSU,45 and over,A to F2,175.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.957800918557592,1.2732481469692145,4.0925833295439045,61.64383561643836
2019-20,R5,West Midlands,South Birmingham,BSU,45 and over,A to F2,136.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.692132269099202,0.8551881413911061,3.7058152793614596,41.935483870967744
2019-20,R5,West Midlands,"Warwickshire, Solihull & Coventry",BSU,45 and over,A to F2,349.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.762459514424163,1.4813326972808758,2.9877727284139697,41.03448275862069
2019-20,R6,East of England,Bedfordshire & Hertfordshire,BSU,45 and over,A to F2,480.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.895256266859663,1.6448450555957628,3.3554839134153562,53.68421052631579
2019-20,R6,East of England,Cambridge & Huntingdon,BSU,45 and over,A to F2,97.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.405176967776017,1.5847860538827259,2.3771790808240887,49.31506849315068
2019-20,R6,East of England,Colchester & Chelmsford,BSU,45 and over,A to F2,236.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.181376967343825,1.2480066560354988,3.0853497885322057,44.5
2019-20,R6,East of England,East Suffolk,BSU,45 and over,A to F2,127.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.687651331719128,0.9079903147699758,3.87409200968523,57.14285714285714
2019-20,R6,East of England,Epping,BSU,45 and over,A to F2,113.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.760456012636495,1.7169150470434722,2.6097108715060777,43.67816091954023
2019-20,R6,East of England,James Paget,BSU,45 and over,A to F2,96.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.981195621667135,1.590420058003555,5.239030779305828,70.88607594936708
2019-20,R6,East of England,Kings Lynn,BSU,45 and over,A to F2,93.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.448264239973037,1.6852039096730704,5.055611729019211,57.692307692307686
2019-20,R6,East of England,Norfolk & Norwich,BSU,45 and over,A to F2,202.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.53220696937698,1.7317845828933474,3.8859556494192184,57.14285714285714
2019-20,R6,East of England,Peterborough,BSU,45 and over,A to F2,92.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.6730608840700585,1.0842368640533777,2.7522935779816518,41.77215189873418
2019-20,R6,East of England,South Essex (Southend),BSU,45 and over,A to F2,221.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.462569404556769,1.4551024315527474,3.6377560788818686,51.91256830601093
2019-20,R6,East of England,West Suffolk,BSU,45 and over,A to F2,101.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.750748215793109,1.1511012201672934,3.6835239045353387,55.81395348837209
2019-20,R7,London,Central & East London,BSU,45 and over,A to F2,349.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.506506355795496,1.828232206998903,2.4734906329985162,43.72623574144487
2019-20,R7,London,North London,BSU,45 and over,A to F2,516.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.626598679261054,2.1733678843099558,2.608041461171947,40.519480519480524
2019-20,R7,London,Outer North East London,BSU,45 and over,A to F2,196.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.827163451938819,1.7571183259454495,3.0749570704045364,50.6578947368421
2019-20,R7,London,South East London,BSU,45 and over,A to F2,354.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.960830580462482,1.7107126002831525,2.4775837659273243,47.19101123595505
2019-20,R7,London,South West London,BSU,45 and over,A to F2,320.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.626310772163966,2.2402287893231647,2.359389895138227,43.80530973451327
2019-20,R7,London,West of London,BSU,45 and over,A to F2,340.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.710624787390861,1.5874815738745889,2.9028234493706773,47.40740740740741
2019-20,R8,South East,Aylesbury & Wycombe,BSU,45 and over,A to F2,202.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.74245201118935,2.3150381016687565,3.327867271148838,44.8051948051948
2019-20,R8,South East,Canterbury,BSU,45 and over,A to F2,244.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.048024276007652,1.2533808298700442,2.8036150141829936,41.262135922330096
2019-20,R8,South East,East Berkshire,BSU,45 and over,A to F2,147.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.302270416807861,1.8072969614819836,2.6544674121766634,41.228070175438596
2019-20,R8,South East,East Sussex/Brighton,BSU,45 and over,A to F2,285.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.141940657578187,2.309542902967121,3.72093023255814,54.460093896713616
2019-20,R8,South East,Guildford,BSU,45 and over,A to F2,558.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.313279733850846,2.8647999260696793,3.770446354311062,50.62034739454094
2019-20,R8,South East,Isle of Wight,BSU,45 and over,A to F2,84.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.554842652001222,1.120277013952541,3.3608310418576233,45.20547945205479
2019-20,R8,South East,Maidstone,BSU,45 and over,A to F2,189.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.334255235084946,2.3212169103121294,3.259581193204267,46.478873239436616
2019-20,R8,South East,Medway,BSU,45 and over,A to F2,238.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.21409214092141,1.8195896244676733,3.5230352303523036,47.64397905759162
2019-20,R8,South East,North & Mid Hampshire,BSU,45 and over,A to F2,186.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.186619718309858,1.1883802816901408,4.049295774647887,57.861635220125784
2019-20,R8,South East,Oxford,BSU,45 and over,A to F2,216.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.341056533827619,1.737720111214087,3.4368242199567502,52.046783625730995
2019-20,R8,South East,Portsmouth,BSU,45 and over,A to F2,176.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.792092796741488,2.1251162172931335,2.5235755080355955,44.53125
2019-20,R8,South East,West Berkshire,BSU,45 and over,A to F2,179.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.040968509950137,1.6620996361349445,2.9199047661830106,45.774647887323944
2019-20,R8,South East,Worthing,BSU,45 and over,A to F2,297.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.36054498367301,1.9423488345906992,3.377997973201216,52.63157894736842
2019-20,R1,North East,Gateshead,BSU,50<71,A to F2,245.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.470651013874066,1.3721603903033999,3.049245311785333,50.0
2019-20,R1,North East,Newcastle,BSU,50<71,A to F2,294.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,9.159163836879653,2.3053677684663074,3.364590797221097,49.09090909090909
2019-20,R1,North East,North Cumbria,BSU,50<71,A to F2,105.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.378258730939499,2.3891504462089803,2.810765230834095,56.33802816901409
2019-20,R1,North East,North Tees,BSU,50<71,A to F2,243.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.846302873748789,1.0655473038424281,3.713270907329674,54.761904761904766
2019-20,R10,South West,Avon,BSU,50<71,A to F2,342.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.666126089600649,2.3058990472329213,3.902290695317251,61.6
2019-20,R10,South West,Cornwall,BSU,50<71,A to F2,145.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.957414114806278,1.4817253868949622,3.512237954121392,54.23728813559322
2019-20,R10,South West,Dorset,BSU,50<71,A to F2,244.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.67894998932916,2.489862701856726,3.1656825780749807,51.14942528735632
2019-20,R10,South West,Gloucestershire,BSU,50<71,A to F2,209.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.507693560205162,2.2795733941219574,2.768053407148091,44.44444444444444
2019-20,R10,South West,North & East Devon,BSU,50<71,A to F2,200.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.588482844505517,1.5029844977884657,3.8218748658049555,53.939393939393945
2019-20,R10,South West,Somerset,BSU,50<71,A to F2,117.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.189493731153785,0.8993281489710628,2.9624927260223246,56.00000000000001
2019-20,R10,South West,South Devon (Torbay),BSU,50<71,A to F2,114.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.716262711216455,1.529168896704641,3.4406300175854425,47.87234042553192
2019-20,R10,South West,Southampton & Salisbury,BSU,50<71,A to F2,198.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,10.010111223458038,2.3761375126390294,3.488372093023256,45.6953642384106
2019-20,R10,South West,West Devon & East Cornwall,BSU,50<71,A to F2,144.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.508626802174428,1.4181044670290712,3.367998109194044,47.5
2019-20,R10,South West,Wiltshire,BSU,50<71,A to F2,183.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.440570084405701,1.4759466814261335,3.8743600387436,55.62913907284768
2019-20,R2,North West,"Bolton, Bury & Rochdale",BSU,50<71,A to F2,218.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.080957852985875,1.593950402194462,3.521518330429625,54.285714285714285
2019-20,R2,North West,Crewe,BSU,50<71,A to F2,87.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.043639053254438,1.386834319526627,3.605769230769231,54.166666666666664
2019-20,R2,North West,East Cheshire & Stockport,BSU,50<71,A to F2,135.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.899356348741955,1.521357519016969,3.5693387946167348,55.96330275229357
2019-20,R2,North West,East Lancashire,BSU,50<71,A to F2,119.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,6.666293204862472,1.2884432244692172,2.8009635314548205,52.083333333333336
2019-20,R2,North West,Greater Manchester,BSU,50<71,A to F2,323.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.37055883896584,1.414782191999635,2.9436597220637566,49.42528735632184
2019-20,R2,North West,Liverpool,BSU,50<71,A to F2,255.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,8.373284297629212,1.707493268536153,2.7910947658764034,41.87192118226601
2019-20,R2,North West,North Lancashire,BSU,50<71,A to F2,195.0,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,not included,7.975786330729273,1.5951572661458546,3.3539204057425662,52.56410256410257
