CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Initial_referred,Percent_assessment,Referral_cyt_bio,Open_biop_total,Final_STR,Percent_STR
2020-21,N2,North West,Liverpool,BSU,50<71,A to F2,not included,4.620078454162429,not included,not included,not included,not included
2020-21,N2,North West,Manchester,BSU,50<71,A to F2,not included,4.017666886211305,not included,not included,not included,not included
2020-21,N2,North West,North Lancashire & South Cumbria,BSU,50<71,A to F2,not included,4.232176406605359,not included,not included,not included,not included
2020-21,N2,North West,South Lancashire,BSU,50<71,A to F2,not included,3.498809305733651,not included,not included,not included,not included
2020-21,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,A to F2,not included,4.521963824289406,not included,not included,not included,not included
2020-21,N2,North West,Wirral & Chester,BSU,50<71,A to F2,not included,3.3698630136986303,not included,not included,not included,not included
2020-21,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,A to F2,not included,3.347132471728594,not included,not included,not included,not included
2020-21,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,A to F2,not included,3.9347870949989683,not included,not included,not included,not included
2020-21,N3,Midlands,Hereford & Worcester,BSU,50<71,A to F2,not included,2.9768208024473464,not included,not included,not included,not included
2020-21,N3,Midlands,Kettering,BSU,50<71,A to F2,not included,2.709616295594505,not included,not included,not included,not included
2020-21,N3,Midlands,Leicestershire,BSU,50<71,A to F2,not included,4.116222760290557,not included,not included,not included,not included
2020-21,N3,Midlands,Lincolnshire,BSU,50<71,A to F2,not included,3.769825456284371,not included,not included,not included,not included
2020-21,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,A to F2,not included,3.8963842417701025,not included,not included,not included,not included
2020-21,N3,Midlands,North Midlands,BSU,50<71,A to F2,not included,3.2988185317934424,not included,not included,not included,not included
2020-21,N3,Midlands,North Nottinghamshire,BSU,50<71,A to F2,not included,4.144118484762176,not included,not included,not included,not included
2020-21,N3,Midlands,Northampton,BSU,50<71,A to F2,not included,2.9728407144604843,not included,not included,not included,not included
2020-21,N3,Midlands,Nottingham City,BSU,50<71,A to F2,not included,2.5859173849770514,not included,not included,not included,not included
2020-21,N3,Midlands,Shropshire,BSU,50<71,A to F2,not included,3.30812854442344,not included,not included,not included,not included
2020-21,N3,Midlands,South Birmingham,BSU,50<71,A to F2,not included,6.043165467625899,not included,not included,not included,not included
2020-21,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,A to F2,not included,3.049981370096343,not included,not included,not included,not included
2020-21,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A to F2,not included,4.96976310644296,not included,not included,not included,not included
2020-21,N4,East of England,Beds & Herts,BSU,50<71,A to F2,not included,3.9468952289618797,not included,not included,not included,not included
2020-21,N4,East of England,Cambridge & Huntingdon,BSU,50<71,A to F2,not included,4.274075063443301,not included,not included,not included,not included
2020-21,N4,East of England,Chelmsford & Colchester,BSU,50<71,A to F2,not included,1.6025887972879267,not included,not included,not included,not included
2020-21,N4,East of England,East Suffolk,BSU,50<71,A to F2,not included,2.749933469351548,not included,not included,not included,not included
2020-21,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,A to F2,not included,5.805350028457598,not included,not included,not included,not included
2020-21,N4,East of England,King's Lynn,BSU,50<71,A to F2,not included,1.7937752435257783,not included,not included,not included,not included
2020-21,N4,East of England,Milton Keynes,BSU,50<71,A to F2,not included,3.86013986013986,not included,not included,not included,not included
2020-21,N4,East of England,Norfolk & Norwich,BSU,50<71,A to F2,not included,3.926083702722929,not included,not included,not included,not included
2020-21,N4,East of England,Peterborough,BSU,50<71,A to F2,not included,4.284354173278325,not included,not included,not included,not included
2020-21,N4,East of England,South Essex,BSU,50<71,A to F2,not included,3.4706354597665654,not included,not included,not included,not included
2020-21,N4,East of England,West Essex (Epping),BSU,50<71,A to F2,not included,2.619760479041916,not included,not included,not included,not included
2020-21,N4,East of England,West Suffolk,BSU,50<71,A to F2,not included,2.6769116371297557,not included,not included,not included,not included
2020-21,N5,London,Central & East London,BSU,50<71,A to F2,not included,4.797770134029178,not included,not included,not included,not included
2020-21,N5,London,North London,BSU,50<71,A to F2,not included,5.0436783262034,not included,not included,not included,not included
2020-21,N5,London,Outer North East London,BSU,50<71,A to F2,not included,5.449770190413657,not included,not included,not included,not included
2020-21,N5,London,South East London,BSU,50<71,A to F2,not included,3.9939773357635313,not included,not included,not included,not included
2020-21,N5,London,South West London,BSU,50<71,A to F2,not included,4.068315065001275,not included,not included,not included,not included
2020-21,N5,London,West of London,BSU,50<71,A to F2,not included,5.413067844662755,not included,not included,not included,not included
2020-21,N6,South East,Aylesbury & Wycombe,BSU,50<71,A to F2,not included,3.356594556873692,not included,not included,not included,not included
2020-21,N6,South East,Brighton,BSU,50<71,A to F2,not included,3.0607674314437863,not included,not included,not included,not included
2020-21,N6,South East,Canterbury,BSU,50<71,A to F2,not included,2.954262324256985,not included,not included,not included,not included
2020-21,N6,South East,East Berkshire,BSU,50<71,A to F2,not included,2.6799894123875068,not included,not included,not included,not included
2020-21,N6,South East,Guildford,BSU,50<71,A to F2,not included,4.556464352160634,not included,not included,not included,not included
2020-21,N6,South East,Isle of Wight,BSU,50<71,A to F2,not included,3.4857142857142858,not included,not included,not included,not included
2020-21,N6,South East,Maidstone,BSU,50<71,A to F2,not included,5.496239903444434,not included,not included,not included,not included
2020-21,N6,South East,Medway,BSU,50<71,A to F2,not included,6.595295772446668,not included,not included,not included,not included
2020-21,N6,South East,North & Mid Hampshire,BSU,50<71,A to F2,not included,3.5018124615279396,not included,not included,not included,not included
2020-21,N6,South East,Oxfordshire,BSU,50<71,A to F2,not included,3.7096558189366546,not included,not included,not included,not included
2020-21,N6,South East,Portsmouth,BSU,50<71,A to F2,not included,3.8476142260473356,not included,not included,not included,not included
2020-21,N6,South East,Southampton & Salisbury,BSU,50<71,A to F2,not included,5.576109936575053,not included,not included,not included,not included
2020-21,N6,South East,West Berkshire,BSU,50<71,A to F2,not included,2.5821596244131455,not included,not included,not included,not included
2020-21,N6,South East,Worthing,BSU,50<71,A to F2,not included,3.133633576808084,not included,not included,not included,not included
2020-21,N7,South West,Avon,BSU,50<71,A to F2,not included,4.976940814757878,not included,not included,not included,not included
2020-21,N7,South West,Cornwall,BSU,50<71,A to F2,not included,5.002632964718273,not included,not included,not included,not included
2020-21,N7,South West,Dorset,BSU,50<71,A to F2,not included,5.231095219176268,not included,not included,not included,not included
2020-21,N7,South West,Gloucestershire,BSU,50<71,A to F2,not included,2.749719416386083,not included,not included,not included,not included
2020-21,N7,South West,North & East Devon,BSU,50<71,A to F2,not included,5.478461983232148,not included,not included,not included,not included
2020-21,N7,South West,Somerset,BSU,50<71,A to F2,not included,3.9407661240974177,not included,not included,not included,not included
2020-21,N7,South West,South Devon,BSU,50<71,A to F2,not included,4.142233312538989,not included,not included,not included,not included
2020-21,N7,South West,West Devon,BSU,50<71,A to F2,not included,4.5812742086282885,not included,not included,not included,not included
2020-21,N7,South West,Wiltshire,BSU,50<71,A to F2,not included,4.0315876974231095,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,Barnsley,BSU,45 and over,A to F2,not included,5.469926159581332,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,Doncaster,BSU,45 and over,A to F2,not included,1.5946529130045788,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,Gateshead,BSU,45 and over,A to F2,not included,2.767262063449747,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,Humberside,BSU,45 and over,A to F2,not included,2.504157481533047,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,Leeds Wakefield,BSU,45 and over,A to F2,not included,3.9765303355274515,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,Newcastle,BSU,45 and over,A to F2,not included,3.7683795664696076,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,North Cumbria,BSU,45 and over,A to F2,not included,3.153481589500547,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,North Tees,BSU,45 and over,A to F2,not included,2.8719959093233336,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,North Yorkshire,BSU,45 and over,A to F2,not included,2.462256891931333,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,Pennine,BSU,45 and over,A to F2,not included,3.1859775744296943,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,Rotherham,BSU,45 and over,A to F2,not included,3.4482758620689653,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,Sheffield,BSU,45 and over,A to F2,not included,2.657250055175458,not included,not included,not included,not included
2021-22,N2,North West,Bolton,BSU,45 and over,A to F2,not included,3.335232502081781,not included,not included,not included,not included
2021-22,N2,North West,Cheshire & Stockport,BSU,45 and over,A to F2,not included,4.070145665393862,not included,not included,not included,not included
2021-22,N2,North West,East Lancashire,BSU,45 and over,A to F2,not included,3.427112752552683,not included,not included,not included,not included
2021-22,N2,North West,Liverpool,BSU,45 and over,A to F2,not included,4.7884476534296025,not included,not included,not included,not included
2021-22,N2,North West,Manchester,BSU,45 and over,A to F2,not included,3.8205406471981056,not included,not included,not included,not included
2021-22,N2,North West,North Lancashire & South Cumbria,BSU,45 and over,A to F2,not included,3.699328525242477,not included,not included,not included,not included
2021-22,N2,North West,South Lancashire,BSU,45 and over,A to F2,not included,3.5702705623806605,not included,not included,not included,not included
2021-22,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,45 and over,A to F2,not included,3.665187650212608,not included,not included,not included,not included
2021-22,N2,North West,Wirral & Chester,BSU,45 and over,A to F2,not included,2.462113833807316,not included,not included,not included,not included
2021-22,N3,Midlands,"City, Sandwell & Walsall",BSU,45 and over,A to F2,not included,2.8327959465684014,not included,not included,not included,not included
2021-22,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,45 and over,A to F2,not included,3.6007865639405563,not included,not included,not included,not included
2021-22,N3,Midlands,Hereford & Worcester,BSU,45 and over,A to F2,not included,2.3640314812639494,not included,not included,not included,not included
2021-22,N3,Midlands,Kettering,BSU,45 and over,A to F2,not included,2.687653129408271,not included,not included,not included,not included
2021-22,N3,Midlands,Leicestershire,BSU,45 and over,A to F2,not included,3.626188914398163,not included,not included,not included,not included
2021-22,N3,Midlands,Lincolnshire,BSU,45 and over,A to F2,not included,3.121768869800366,not included,not included,not included,not included
2021-22,N3,Midlands,North Derbyshire & Chesterfield,BSU,45 and over,A to F2,not included,3.187168003332986,not included,not included,not included,not included
2021-22,N3,Midlands,North Midlands,BSU,45 and over,A to F2,not included,3.551728243184253,not included,not included,not included,not included
2021-22,N3,Midlands,North Nottinghamshire,BSU,45 and over,A to F2,not included,4.452610887958294,not included,not included,not included,not included
2021-22,N3,Midlands,Northampton,BSU,45 and over,A to F2,not included,2.335858585858586,not included,not included,not included,not included
2021-22,N3,Midlands,Nottingham City,BSU,45 and over,A to F2,not included,2.349819455082613,not included,not included,not included,not included
2021-22,N3,Midlands,Shropshire,BSU,45 and over,A to F2,not included,3.4171734872693538,not included,not included,not included,not included
2021-22,N3,Midlands,South Birmingham,BSU,45 and over,A to F2,not included,5.801616705961603,not included,not included,not included,not included
2021-22,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,45 and over,A to F2,not included,2.745226404800873,not included,not included,not included,not included
2021-22,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,45 and over,A to F2,not included,4.989520815471087,not included,not included,not included,not included
2021-22,N4,East of England,Beds & Herts,BSU,45 and over,A to F2,not included,3.4936345573625722,not included,not included,not included,not included
2021-22,N4,East of England,Cambridge & Huntingdon,BSU,45 and over,A to F2,not included,2.9896609066589543,not included,not included,not included,not included
2021-22,N4,East of England,Chelmsford & Colchester,BSU,45 and over,A to F2,not included,1.657476173780002,not included,not included,not included,not included
2021-22,N4,East of England,East Suffolk,BSU,45 and over,A to F2,not included,2.0353570597813446,not included,not included,not included,not included
2021-22,N4,East of England,Great Yarmouth & Waveney,BSU,45 and over,A to F2,not included,4.037068598210482,not included,not included,not included,not included
2021-22,N4,East of England,King's Lynn,BSU,45 and over,A to F2,not included,2.016467820534364,not included,not included,not included,not included
2021-22,N4,East of England,Milton Keynes,BSU,45 and over,A to F2,not included,3.7411223367010105,not included,not included,not included,not included
2021-22,N4,East of England,Norfolk & Norwich,BSU,45 and over,A to F2,not included,3.197298462422762,not included,not included,not included,not included
2021-22,N4,East of England,Peterborough,BSU,45 and over,A to F2,not included,3.1746031746031744,not included,not included,not included,not included
2021-22,N4,East of England,South Essex,BSU,45 and over,A to F2,not included,3.063493643997478,not included,not included,not included,not included
2021-22,N4,East of England,West Essex (Epping),BSU,45 and over,A to F2,not included,2.3629799803085003,not included,not included,not included,not included
2021-22,N4,East of England,West Suffolk,BSU,45 and over,A to F2,not included,3.0,not included,not included,not included,not included
2021-22,N5,London,Central & East London,BSU,45 and over,A to F2,not included,4.434489808189525,not included,not included,not included,not included
2021-22,N5,London,North London,BSU,45 and over,A to F2,not included,4.202889677972328,not included,not included,not included,not included
2021-22,N5,London,Outer North East London,BSU,45 and over,A to F2,not included,5.30123436605902,not included,not included,not included,not included
2021-22,N5,London,South East London,BSU,45 and over,A to F2,not included,3.4939015536518077,not included,not included,not included,not included
2021-22,N5,London,South West London,BSU,45 and over,A to F2,not included,3.748383485494798,not included,not included,not included,not included
2021-22,N5,London,West of London,BSU,45 and over,A to F2,not included,4.757139558155647,not included,not included,not included,not included
2021-22,N6,South East,Aylesbury & Wycombe,BSU,45 and over,A to F2,not included,3.4315104271306303,not included,not included,not included,not included
2021-22,N6,South East,Brighton,BSU,45 and over,A to F2,not included,2.6426321316065806,not included,not included,not included,not included
2021-22,N6,South East,Canterbury,BSU,45 and over,A to F2,not included,2.8073572120038723,not included,not included,not included,not included
2021-22,N6,South East,East Berkshire,BSU,45 and over,A to F2,not included,2.5888214904679376,not included,not included,not included,not included
2021-22,N6,South East,Guildford,BSU,45 and over,A to F2,not included,4.437060203283815,not included,not included,not included,not included
2021-22,N6,South East,Isle of Wight,BSU,45 and over,A to F2,not included,4.276136981337199,not included,not included,not included,not included
2021-22,N6,South East,Maidstone,BSU,45 and over,A to F2,not included,5.687251497307363,not included,not included,not included,not included
2021-22,N6,South East,Medway,BSU,45 and over,A to F2,not included,5.7261888933209235,not included,not included,not included,not included
2021-22,N6,South East,North & Mid Hampshire,BSU,45 and over,A to F2,not included,3.2802977626896803,not included,not included,not included,not included
2021-22,N6,South East,Oxfordshire,BSU,45 and over,A to F2,not included,3.265125463892956,not included,not included,not included,not included
2021-22,N6,South East,Portsmouth,BSU,45 and over,A to F2,not included,3.0492717694453053,not included,not included,not included,not included
2021-22,N6,South East,Southampton & Salisbury,BSU,45 and over,A to F2,not included,5.0120242775890365,not included,not included,not included,not included
2021-22,N6,South East,West Berkshire,BSU,45 and over,A to F2,not included,3.076923076923077,not included,not included,not included,not included
2021-22,N6,South East,Worthing,BSU,45 and over,A to F2,not included,3.0248569137611634,not included,not included,not included,not included
2021-22,N7,South West,Avon,BSU,45 and over,A to F2,not included,4.043338139258756,not included,not included,not included,not included
2021-22,N7,South West,Cornwall,BSU,45 and over,A to F2,not included,4.757968218976761,not included,not included,not included,not included
2021-22,N7,South West,Dorset,BSU,45 and over,A to F2,not included,4.016357148438518,not included,not included,not included,not included
2021-22,N7,South West,Gloucestershire,BSU,45 and over,A to F2,not included,2.547729197888838,not included,not included,not included,not included
2021-22,N7,South West,North & East Devon,BSU,45 and over,A to F2,not included,4.1622781353618095,not included,not included,not included,not included
2021-22,N7,South West,Somerset,BSU,45 and over,A to F2,not included,3.1936045066688754,not included,not included,not included,not included
2021-22,N7,South West,South Devon,BSU,45 and over,A to F2,not included,3.8602380225816293,not included,not included,not included,not included
2021-22,N7,South West,West Devon,BSU,45 and over,A to F2,not included,4.241254721629168,not included,not included,not included,not included
2021-22,N7,South West,Wiltshire,BSU,45 and over,A to F2,not included,4.124242814795721,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,Barnsley,BSU,50<71,A to F2,not included,5.4785280671513155,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,Doncaster,BSU,50<71,A to F2,not included,1.5657561250352015,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,Gateshead,BSU,50<71,A to F2,not included,2.7388015634226583,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,Humberside,BSU,50<71,A to F2,not included,2.431870951973604,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,Leeds Wakefield,BSU,50<71,A to F2,not included,3.918348193336462,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,Newcastle,BSU,50<71,A to F2,not included,3.677804532110697,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,North Cumbria,BSU,50<71,A to F2,not included,3.1992627213481666,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,North Tees,BSU,50<71,A to F2,not included,2.848443843031123,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,North Yorkshire,BSU,50<71,A to F2,not included,2.4208018354560696,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,Pennine,BSU,50<71,A to F2,not included,3.134074845213961,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,Rotherham,BSU,50<71,A to F2,not included,3.32859932540387,not included,not included,not included,not included
2021-22,N1,North East and Yorkshire,Sheffield,BSU,50<71,A to F2,not included,2.630704211975877,not included,not included,not included,not included
2021-22,N2,North West,Bolton,BSU,50<71,A to F2,not included,3.2588454376163876,not included,not included,not included,not included
2021-22,N2,North West,Cheshire & Stockport,BSU,50<71,A to F2,not included,4.040404040404041,not included,not included,not included,not included
2021-22,N2,North West,East Lancashire,BSU,50<71,A to F2,not included,3.4146893935103915,not included,not included,not included,not included
2021-22,N2,North West,Liverpool,BSU,50<71,A to F2,not included,4.741432636397377,not included,not included,not included,not included
2021-22,N2,North West,Manchester,BSU,50<71,A to F2,not included,3.7710367753999585,not included,not included,not included,not included
2021-22,N2,North West,North Lancashire & South Cumbria,BSU,50<71,A to F2,not included,3.699295844490727,not included,not included,not included,not included
2021-22,N2,North West,South Lancashire,BSU,50<71,A to F2,not included,3.4951757275157904,not included,not included,not included,not included
2021-22,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,A to F2,not included,3.6716637994593264,not included,not included,not included,not included
2021-22,N2,North West,Wirral & Chester,BSU,50<71,A to F2,not included,2.4165944987422163,not included,not included,not included,not included
2021-22,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,A to F2,not included,2.771683878217133,not included,not included,not included,not included
2021-22,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,A to F2,not included,3.5427508012544373,not included,not included,not included,not included
2021-22,N3,Midlands,Hereford & Worcester,BSU,50<71,A to F2,not included,2.30277586314932,not included,not included,not included,not included
2021-22,N3,Midlands,Kettering,BSU,50<71,A to F2,not included,2.5510622590435568,not included,not included,not included,not included
2021-22,N3,Midlands,Leicestershire,BSU,50<71,A to F2,not included,3.596889176928062,not included,not included,not included,not included
2021-22,N3,Midlands,Lincolnshire,BSU,50<71,A to F2,not included,3.0174446016030174,not included,not included,not included,not included
2021-22,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,A to F2,not included,3.155353433271574,not included,not included,not included,not included
2021-22,N3,Midlands,North Midlands,BSU,50<71,A to F2,not included,3.537665226504684,not included,not included,not included,not included
2021-22,N3,Midlands,North Nottinghamshire,BSU,50<71,A to F2,not included,4.366453965360073,not included,not included,not included,not included
2021-22,N3,Midlands,Northampton,BSU,50<71,A to F2,not included,2.302449806594216,not included,not included,not included,not included
2021-22,N3,Midlands,Nottingham City,BSU,50<71,A to F2,not included,2.3054755043227666,not included,not included,not included,not included
2021-22,N3,Midlands,Shropshire,BSU,50<71,A to F2,not included,3.378600372357902,not included,not included,not included,not included
2021-22,N3,Midlands,South Birmingham,BSU,50<71,A to F2,not included,5.808393837435807,not included,not included,not included,not included
2021-22,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,A to F2,not included,2.6894526281710336,not included,not included,not included,not included
2021-22,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A to F2,not included,4.909853141637304,not included,not included,not included,not included
2021-22,N4,East of England,Beds & Herts,BSU,50<71,A to F2,not included,3.4286966569709523,not included,not included,not included,not included
2021-22,N4,East of England,Cambridge & Huntingdon,BSU,50<71,A to F2,not included,2.9055029055029054,not included,not included,not included,not included
2021-22,N4,East of England,Chelmsford & Colchester,BSU,50<71,A to F2,not included,1.6053986858462086,not included,not included,not included,not included
2021-22,N4,East of England,East Suffolk,BSU,50<71,A to F2,not included,2.078239608801956,not included,not included,not included,not included
2021-22,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,A to F2,not included,3.951057863879684,not included,not included,not included,not included
2021-22,N4,East of England,King's Lynn,BSU,50<71,A to F2,not included,1.9328885400313973,not included,not included,not included,not included
2021-22,N4,East of England,Milton Keynes,BSU,50<71,A to F2,not included,3.677480714361196,not included,not included,not included,not included
2021-22,N4,East of England,Norfolk & Norwich,BSU,50<71,A to F2,not included,3.143766877594615,not included,not included,not included,not included
2021-22,N4,East of England,Peterborough,BSU,50<71,A to F2,not included,3.1193948374015443,not included,not included,not included,not included
2021-22,N4,East of England,South Essex,BSU,50<71,A to F2,not included,2.9507839721254356,not included,not included,not included,not included
2021-22,N4,East of England,West Essex (Epping),BSU,50<71,A to F2,not included,2.3409740124015888,not included,not included,not included,not included
2021-22,N4,East of England,West Suffolk,BSU,50<71,A to F2,not included,2.9428641691941966,not included,not included,not included,not included
2021-22,N5,London,Central & East London,BSU,50<71,A to F2,not included,4.419126001904002,not included,not included,not included,not included
2021-22,N5,London,North London,BSU,50<71,A to F2,not included,4.174912224704755,not included,not included,not included,not included
2021-22,N5,London,Outer North East London,BSU,50<71,A to F2,not included,5.239855570839064,not included,not included,not included,not included
2021-22,N5,London,South East London,BSU,50<71,A to F2,not included,3.438495609604476,not included,not included,not included,not included
2021-22,N5,London,South West London,BSU,50<71,A to F2,not included,3.715257512025278,not included,not included,not included,not included
2021-22,N5,London,West of London,BSU,50<71,A to F2,not included,4.719646093167039,not included,not included,not included,not included
2021-22,N6,South East,Aylesbury & Wycombe,BSU,50<71,A to F2,not included,3.2759070738710516,not included,not included,not included,not included
2021-22,N6,South East,Brighton,BSU,50<71,A to F2,not included,2.619772221002102,not included,not included,not included,not included
2021-22,N6,South East,Canterbury,BSU,50<71,A to F2,not included,2.7702647323989837,not included,not included,not included,not included
2021-22,N6,South East,East Berkshire,BSU,50<71,A to F2,not included,2.5287888432382384,not included,not included,not included,not included
2021-22,N6,South East,Guildford,BSU,50<71,A to F2,not included,4.364137346333192,not included,not included,not included,not included
2021-22,N6,South East,Isle of Wight,BSU,50<71,A to F2,not included,4.321728691476591,not included,not included,not included,not included
2021-22,N6,South East,Maidstone,BSU,50<71,A to F2,not included,5.64642375168691,not included,not included,not included,not included
2021-22,N6,South East,Medway,BSU,50<71,A to F2,not included,5.6648527975443,not included,not included,not included,not included
2021-22,N6,South East,North & Mid Hampshire,BSU,50<71,A to F2,not included,3.2174688057040997,not included,not included,not included,not included
2021-22,N6,South East,Oxfordshire,BSU,50<71,A to F2,not included,3.2398505242535283,not included,not included,not included,not included
2021-22,N6,South East,Portsmouth,BSU,50<71,A to F2,not included,2.970264498110728,not included,not included,not included,not included
2021-22,N6,South East,Southampton & Salisbury,BSU,50<71,A to F2,not included,4.972263011910589,not included,not included,not included,not included
2021-22,N6,South East,West Berkshire,BSU,50<71,A to F2,not included,3.050490883590463,not included,not included,not included,not included
2021-22,N6,South East,Worthing,BSU,50<71,A to F2,not included,2.9684711481261155,not included,not included,not included,not included
2021-22,N7,South West,Avon,BSU,50<71,A to F2,not included,3.9253048780487805,not included,not included,not included,not included
2021-22,N7,South West,Cornwall,BSU,50<71,A to F2,not included,4.7053069210075815,not included,not included,not included,not included
2021-22,N7,South West,Dorset,BSU,50<71,A to F2,not included,3.9989797075161544,not included,not included,not included,not included
2021-22,N7,South West,Gloucestershire,BSU,50<71,A to F2,not included,2.5174873606205415,not included,not included,not included,not included
2021-22,N7,South West,North & East Devon,BSU,50<71,A to F2,not included,4.145408163265306,not included,not included,not included,not included
2021-22,N7,South West,Somerset,BSU,50<71,A to F2,not included,3.1446540880503147,not included,not included,not included,not included
2021-22,N7,South West,South Devon,BSU,50<71,A to F2,not included,3.844892605345138,not included,not included,not included,not included
2021-22,N7,South West,West Devon,BSU,50<71,A to F2,not included,4.103487064116986,not included,not included,not included,not included
2021-22,N7,South West,Wiltshire,BSU,50<71,A to F2,not included,4.105282069708947,not included,not included,not included,not included
2022-23,N1,North East and Yorkshire,Barnsley,BSU,45 and over,A to F2,not included,5.014659791729856,not included,not included,not included,not included
2022-23,N1,North East and Yorkshire,Doncaster,BSU,45 and over,A to F2,not included,1.9715841522188144,not included,not included,not included,not included
2022-23,N1,North East and Yorkshire,Gateshead,BSU,45 and over,A to F2,not included,3.0262627515425877,not included,not included,not included,not included
2022-23,N1,North East and Yorkshire,Humberside,BSU,45 and over,A to F2,not included,2.704500619351287,not included,not included,not included,not included
2022-23,N1,North East and Yorkshire,Leeds Wakefield,BSU,45 and over,A to F2,not included,4.423647196452377,not included,not included,not included,not included
2022-23,N1,North East and Yorkshire,Newcastle,BSU,45 and over,A to F2,not included,2.743940568798619,not included,not included,not included,not included
2022-23,N1,North East and Yorkshire,North Cumbria,BSU,45 and over,A to F2,not included,2.2402064273985456,not included,not included,not included,not included
2022-23,N1,North East and Yorkshire,North Tees,BSU,45 and over,A to F2,not included,2.8269805127598544,not included,not included,not included,not included
2022-23,N1,North East and Yorkshire,North Yorkshire,BSU,45 and over,A to F2,not included,2.217980428003011,not included,not included,not included,not included
2022-23,N1,North East and Yorkshire,Pennine,BSU,45 and over,A to F2,not included,3.108784391503886,not included,not included,not included,not included
2022-23,N1,North East and Yorkshire,Rotherham,BSU,45 and over,A to F2,not included,3.4200817628876257,not included,not included,not included,not included
2022-23,N1,North East and Yorkshire,Sheffield,BSU,45 and over,A to F2,not included,2.9578416593023857,not included,not included,not included,not included
2022-23,N2,North West,Bolton,BSU,45 and over,A to F2,not included,3.3587365081554537,not included,not included,not included,not included
2022-23,N2,North West,Cheshire & Stockport,BSU,45 and over,A to F2,not included,3.5183443085606774,not included,not included,not included,not included
2022-23,N2,North West,East Lancashire,BSU,45 and over,A to F2,not included,3.757711721817162,not included,not included,not included,not included
2022-23,N2,North West,Liverpool,BSU,45 and over,A to F2,not included,3.7127795982333662,not included,not included,not included,not included
2022-23,N2,North West,Manchester,BSU,45 and over,A to F2,not included,3.8160492946018603,not included,not included,not included,not included
2022-23,N2,North West,North Lancashire & South Cumbria,BSU,45 and over,A to F2,not included,3.3820080199742755,not included,not included,not included,not included
2022-23,N2,North West,South Lancashire,BSU,45 and over,A to F2,not included,3.789974905089762,not included,not included,not included,not included
2022-23,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,45 and over,A to F2,not included,3.5053488528560854,not included,not included,not included,not included
2022-23,N2,North West,Wirral & Chester,BSU,45 and over,A to F2,not included,2.9308979078328132,not included,not included,not included,not included
2022-23,N3,Midlands,"City, Sandwell & Walsall",BSU,45 and over,A to F2,not included,2.059615689292262,not included,not included,not included,not included
2022-23,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,45 and over,A to F2,not included,3.2535455303856766,not included,not included,not included,not included
2022-23,N3,Midlands,Hereford & Worcester,BSU,45 and over,A to F2,not included,2.3566722257156134,not included,not included,not included,not included
2022-23,N3,Midlands,Kettering,BSU,45 and over,A to F2,not included,2.582044643481912,not included,not included,not included,not included
2022-23,N3,Midlands,Leicestershire,BSU,45 and over,A to F2,not included,3.791810101217695,not included,not included,not included,not included
