CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Screened,Invited,Uptake
2016-17,E92000001,England,England,National,55-59,B,17908.0,97505.0,18.366237628839546
2016-17,E92000001,England,England,National,55-59,C1,404517.0,468727.0,86.30119451194406
2016-17,E92000001,England,England,National,55-59,C2,40108.0,75030.0,53.45595095295215
2016-17,E92000001,England,England,National,55-59,D,124.0,125.0,99.2
2016-17,E92000001,England,England,National,60-64,A,2490.0,9058.0,27.489512033561493
2016-17,E92000001,England,England,National,60-64,A and C1,355950.0,413007.0,86.18497991559465
2016-17,E92000001,England,England,National,60-64,A to C2,400193.0,552885.0,72.3826835598723
2016-17,E92000001,England,England,National,60-64,A to D,400309.0,553003.0,72.38821489214344
2016-17,E92000001,England,England,National,60-64,B,5970.0,56679.0,10.53300164081935
2016-17,E92000001,England,England,National,60-64,C1,353460.0,403949.0,87.50114494651552
2016-17,E92000001,England,England,National,60-64,C2,38273.0,83199.0,46.001754828783994
2016-17,E92000001,England,England,National,60-64,D,116.0,118.0,98.30508474576271
2016-17,E92000001,England,England,National,65-70,A,1886.0,7216.0,26.136363636363637
2016-17,E92000001,England,England,National,65-70,A and C1,425336.0,489254.0,86.93562035261849
2016-17,E92000001,England,England,National,65-70,A to C2,470180.0,645911.0,72.79331053349455
2016-17,E92000001,England,England,National,65-70,A to D,470339.0,646070.0,72.80000619127959
2016-17,E92000001,England,England,National,65-70,B,3382.0,49945.0,6.771448593452798
2016-17,E92000001,England,England,National,65-70,C1,423450.0,482038.0,87.84577149519333
2016-17,E92000001,England,England,National,65-70,C2,41462.0,106712.0,38.854112002398985
2016-17,E92000001,England,England,National,65-70,D,159.0,159.0,100.0
2016-17,E92000001,England,England,National,Over 70,A,144.0,607.0,23.72322899505766
2016-17,E92000001,England,England,National,Over 70,A and C1,63792.0,76520.0,83.36644014636695
2016-17,E92000001,England,England,National,Over 70,A to C2,71160.0,103952.0,68.4546713867939
2016-17,E92000001,England,England,National,Over 70,A to D,71228.0,104022.0,68.47397665878373
2016-17,E92000001,England,England,National,Over 70,B,335.0,7091.0,4.7242984064306865
2016-17,E92000001,England,England,National,Over 70,C1,63648.0,75913.0,83.84334698931671
2016-17,E92000001,England,England,National,Over 70,C2,7033.0,20341.0,34.5754879307802
2016-17,E92000001,England,England,National,Over 70,D,68.0,70.0,97.14285714285714
2017-18,E92000001,England,England,National,45-49,A,135156.0,208578.0,64.79878031240112
2017-18,E92000001,England,England,National,45-49,A and C1,152971.0,230347.0,66.40893955640837
2017-18,E92000001,England,England,National,45-49,A to C2,156976.0,241652.0,64.95952857828613
2017-18,E92000001,England,England,National,45-49,A to D,157036.0,241715.0,64.96742030904163
2017-18,E92000001,England,England,National,45-49,B,3534.0,10554.0,33.484934621944284
2017-18,E92000001,England,England,National,45-49,C1,17815.0,21769.0,81.83655657127107
2017-18,E92000001,England,England,National,45-49,C2,471.0,751.0,62.71637816245007
2017-18,E92000001,England,England,National,45-49,D,60.0,63.0,95.23809523809523
2017-18,E92000001,England,England,National,45-74,A,267115.0,428940.0,62.273278313983305
2017-18,E92000001,England,England,National,45-74,A and C1,1811112.0,2220411.0,81.56652079277215
2017-18,E92000001,England,England,National,45-74,A to C2,2019619.0,2887268.0,69.9491353071485
2017-18,E92000001,England,England,National,45-74,A to D,2020242.0,2887899.0,69.95542434136374
2017-18,E92000001,England,England,National,45-74,B,71714.0,360990.0,19.865924263830024
2017-18,E92000001,England,England,National,45-74,C1,1543997.0,1791471.0,86.18598905592108
2017-18,E92000001,England,England,National,45-74,C2,136793.0,305867.0,44.72303321378246
2017-18,E92000001,England,England,National,45-74,D,623.0,631.0,98.73217115689383
2017-18,E92000001,England,England,National,50-52,A,119672.0,180713.0,66.22213122464903
2017-18,E92000001,England,England,National,50-52,A and C1,263876.0,353489.0,74.64899897875182
2017-18,E92000001,England,England,National,50-52,A to C2,293517.0,435678.0,67.3701678762756
2017-18,E92000001,England,England,National,50-52,A to D,293648.0,435810.0,67.37982148183842
2017-18,E92000001,England,England,National,50-52,B,24746.0,74054.0,33.416155778215895
2017-18,E92000001,England,England,National,50-52,C1,144204.0,172776.0,83.4629809695791
2017-18,E92000001,England,England,National,50-52,C2,4895.0,8135.0,60.172095881991396
2017-18,E92000001,England,England,National,50-52,D,131.0,132.0,99.24242424242425
2017-18,E92000001,England,England,National,50<71,A,131826.0,219861.0,59.95879214594676
2017-18,E92000001,England,England,National,50<71,A and C1,1594983.0,1914740.0,83.30023919696669
2017-18,E92000001,England,England,National,50<71,A to C2,1791520.0,2542166.0,70.47218789016925
2017-18,E92000001,England,England,National,50<71,A to D,1792047.0,2542698.0,70.4781692517161
2017-18,E92000001,England,England,National,50<71,B,67865.0,343676.0,19.746796401261655
2017-18,E92000001,England,England,National,50<71,C1,1463157.0,1694879.0,86.32810955826345
2017-18,E92000001,England,England,National,50<71,C2,128672.0,283750.0,45.346960352422904
2017-18,E92000001,England,England,National,50<71,D,527.0,532.0,99.06015037593986
2017-18,E92000001,England,England,National,53-54,A,3441.0,9527.0,36.11840033588748
2017-18,E92000001,England,England,National,53-54,A and C1,173160.0,210186.0,82.38417401729896
2017-18,E92000001,England,England,National,53-54,A to C2,200131.0,290936.0,68.78866829818242
2017-18,E92000001,England,England,National,53-54,A to D,200211.0,291016.0,68.79724826126399
2017-18,E92000001,England,England,National,53-54,B,17975.0,65487.0,27.448195825125598
2017-18,E92000001,England,England,National,53-54,C1,169719.0,200659.0,84.58080624342792
2017-18,E92000001,England,England,National,53-54,C2,8996.0,15263.0,58.93992006813864
2017-18,E92000001,England,England,National,53-54,D,80.0,80.0,100.0
2017-18,E92000001,England,England,National,55-59,A,4297.0,13887.0,30.94260819471448
2017-18,E92000001,England,England,National,55-59,A and C1,401633.0,476293.0,84.3247748759692
2017-18,E92000001,England,England,National,55-59,A to C2,457088.0,649953.0,70.32631590284221
2017-18,E92000001,England,England,National,55-59,A to D,457204.0,650070.0,70.3315027612411
2017-18,E92000001,England,England,National,55-59,B,16806.0,99535.0,16.884512985382027
2017-18,E92000001,England,England,National,55-59,C1,397336.0,462406.0,85.92795076188457
2017-18,E92000001,England,England,National,55-59,C2,38649.0,74125.0,52.14030354131535
2017-18,E92000001,England,England,National,55-59,D,116.0,117.0,99.14529914529915
2017-18,E92000001,England,England,National,60-64,A,2516.0,8864.0,28.384476534296027
2017-18,E92000001,England,England,National,60-64,A and C1,349058.0,406300.0,85.91139552055131
2017-18,E92000001,England,England,National,60-64,A to C2,391357.0,545247.0,71.77609413715253
2017-18,E92000001,England,England,National,60-64,A to D,391441.0,545333.0,71.78017834974226
2017-18,E92000001,England,England,National,60-64,B,5343.0,56099.0,9.524233943564056
2017-18,E92000001,England,England,National,60-64,C1,346542.0,397436.0,87.19441620789259
2017-18,E92000001,England,England,National,60-64,C2,36956.0,82848.0,44.6069911162611
2017-18,E92000001,England,England,National,60-64,D,84.0,86.0,97.67441860465115
2017-18,E92000001,England,England,National,65-70,A,1900.0,6870.0,27.65647743813683
2017-18,E92000001,England,England,National,65-70,A and C1,407256.0,468472.0,86.9328369678444
2017-18,E92000001,England,England,National,65-70,A to C2,449427.0,620352.0,72.44709455277004
2017-18,E92000001,England,England,National,65-70,A to D,449543.0,620469.0,72.4521289540654
2017-18,E92000001,England,England,National,65-70,B,2995.0,48501.0,6.175130409682274
2017-18,E92000001,England,England,National,65-70,C1,405356.0,461602.0,87.81504412892491
2017-18,E92000001,England,England,National,65-70,C2,39176.0,103379.0,37.89551069366119
2017-18,E92000001,England,England,National,65-70,D,116.0,117.0,99.14529914529915
2017-18,E92000001,England,England,National,Over 70,A,133.0,502.0,26.49402390438247
2017-18,E92000001,England,England,National,Over 70,A and C1,63168.0,75339.0,83.84502050730698
2017-18,E92000001,England,England,National,Over 70,A to C2,71142.0,103497.0,68.73822429635642
2017-18,E92000001,England,England,National,Over 70,A to D,71203.0,103558.0,68.75663879178818
2017-18,E92000001,England,England,National,Over 70,B,316.0,6764.0,4.671791839148433
2017-18,E92000001,England,England,National,Over 70,C1,63035.0,74837.0,84.22972593770461
2017-18,E92000001,England,England,National,Over 70,C2,7658.0,21394.0,35.795082733476676
2017-18,E92000001,England,England,National,Over 70,D,61.0,61.0,100.0
2018-19,E92000001,England,England,National,45-49,A,127110.0,191157.0,66.49507996045135
2018-19,E92000001,England,England,National,45-49,A and C1,142174.0,209357.0,67.90983821892748
2018-19,E92000001,England,England,National,45-49,A to C2,145580.0,218819.0,66.52987172046303
2018-19,E92000001,England,England,National,45-49,A to D,145627.0,218867.0,66.53675519836247
2018-19,E92000001,England,England,National,45-49,B,3000.0,8821.0,34.0097494615123
2018-19,E92000001,England,England,National,45-49,C1,15064.0,18200.0,82.76923076923077
2018-19,E92000001,England,England,National,45-49,C2,406.0,641.0,63.338533541341654
2018-19,E92000001,England,England,National,45-49,D,47.0,48.0,97.91666666666666
2018-19,E92000001,England,England,National,45-74,A,260216.0,409548.0,63.537363141805116
2018-19,E92000001,England,England,National,45-74,A and C1,1848756.0,2245087.0,82.3467420193516
2018-19,E92000001,England,England,National,45-74,A to C2,2072211.0,2928773.0,70.7535544748603
2018-19,E92000001,England,England,National,45-74,A to D,2072778.0,2929347.0,70.7590462993971
2018-19,E92000001,England,England,National,45-74,B,74592.0,368507.0,20.241677905711423
2018-19,E92000001,England,England,National,45-74,C1,1588540.0,1835539.0,86.54351664551938
2018-19,E92000001,England,England,National,45-74,C2,148863.0,315179.0,47.23125588951041
2018-19,E92000001,England,England,National,45-74,D,567.0,574.0,98.78048780487805
2018-19,E92000001,England,England,National,50-52,A,120451.0,178673.0,67.41421479462481
2018-19,E92000001,England,England,National,50-52,A and C1,265524.0,351208.0,75.60306143368032
2018-19,E92000001,England,England,National,50-52,A to C2,296675.0,434991.0,68.20256051274623
2018-19,E92000001,England,England,National,50-52,A to D,296794.0,435111.0,68.21110015605213
2018-19,E92000001,England,England,National,50-52,B,25805.0,75249.0,34.292814522452126
2018-19,E92000001,England,England,National,50-52,C1,145073.0,172535.0,84.08322948966877
2018-19,E92000001,England,England,National,50-52,C2,5346.0,8534.0,62.64354347316616
2018-19,E92000001,England,England,National,50-52,D,119.0,120.0,99.16666666666667
2018-19,E92000001,England,England,National,50<71,A,132947.0,217757.0,61.05291678338699
2018-19,E92000001,England,England,National,50<71,A and C1,1615391.0,1927007.0,83.8290156704153
2018-19,E92000001,England,England,National,50<71,A to C2,1816676.0,2555694.0,71.08347086936074
2018-19,E92000001,England,England,National,50<71,A to D,1817150.0,2556174.0,71.08866610801925
2018-19,E92000001,England,England,National,50<71,B,71102.0,350235.0,20.301226319471212
2018-19,E92000001,England,England,National,50<71,C1,1482444.0,1709250.0,86.73067134708205
2018-19,E92000001,England,England,National,50<71,C2,130183.0,278452.0,46.75240256848577
2018-19,E92000001,England,England,National,50<71,D,474.0,480.0,98.75
2018-19,E92000001,England,England,National,53-54,A,3599.0,9544.0,37.70955574182733
2018-19,E92000001,England,England,National,53-54,A and C1,177976.0,214077.0,83.13644156074683
2018-19,E92000001,England,England,National,53-54,A to C2,206433.0,296860.0,69.53883985717172
2018-19,E92000001,England,England,National,53-54,A to D,206495.0,296924.0,69.54473198528916
2018-19,E92000001,England,England,National,53-54,B,17935.0,65241.0,27.490381815116262
2018-19,E92000001,England,England,National,53-54,C1,174377.0,204533.0,85.25616893117493
2018-19,E92000001,England,England,National,53-54,C2,10522.0,17542.0,59.98175806635503
2018-19,E92000001,England,England,National,53-54,D,62.0,64.0,96.875
2018-19,E92000001,England,England,National,55-59,A,4407.0,13807.0,31.918592018541318
2018-19,E92000001,England,England,National,55-59,A and C1,405933.0,480017.0,84.56637994071043
2018-19,E92000001,England,England,National,55-59,A to C2,462416.0,654322.0,70.67101518824064
2018-19,E92000001,England,England,National,55-59,A to D,462528.0,654435.0,70.67592656260744
2018-19,E92000001,England,England,National,55-59,B,17866.0,101885.0,17.535456642292782
2018-19,E92000001,England,England,National,55-59,C1,401526.0,466210.0,86.12556573218077
2018-19,E92000001,England,England,National,55-59,C2,38617.0,72420.0,53.32366749516708
2018-19,E92000001,England,England,National,55-59,D,112.0,113.0,99.11504424778761
2018-19,E92000001,England,England,National,60-64,A,2679.0,8993.0,29.789836539530747
2018-19,E92000001,England,England,National,60-64,A and C1,356324.0,413387.0,86.19622774784887
2018-19,E92000001,England,England,National,60-64,A to C2,399290.0,552585.0,72.25856655537157
2018-19,E92000001,England,England,National,60-64,A to D,399372.0,552668.0,72.26255183944068
2018-19,E92000001,England,England,National,60-64,B,6083.0,58914.0,10.325219811929252
2018-19,E92000001,England,England,National,60-64,C1,353645.0,404394.0,87.45060510294415
2018-19,E92000001,England,England,National,60-64,C2,36883.0,80284.0,45.9406606546759
2018-19,E92000001,England,England,National,60-64,D,82.0,83.0,98.79518072289156
2018-19,E92000001,England,England,National,65-70,A,1811.0,6740.0,26.869436201780417
2018-19,E92000001,England,England,National,65-70,A and C1,409634.0,468318.0,87.46919827980133
2018-19,E92000001,England,England,National,65-70,A to C2,451862.0,616936.0,73.24292957454259
2018-19,E92000001,England,England,National,65-70,A to D,451961.0,617036.0,73.24710389669322
2018-19,E92000001,England,England,National,65-70,B,3413.0,48946.0,6.972990642749152
2018-19,E92000001,England,England,National,65-70,C1,407823.0,461578.0,88.3540810003943
2018-19,E92000001,England,England,National,65-70,C2,38815.0,99672.0,38.94273216148969
2018-19,E92000001,England,England,National,65-70,D,99.0,100.0,99.0
2018-19,E92000001,England,England,National,Over 70,A,178.0,659.0,27.010622154779966
2018-19,E92000001,England,England,National,Over 70,A and C1,91254.0,108799.0,83.87393266482228
2018-19,E92000001,England,England,National,Over 70,A to C2,121673.0,168147.0,72.36108880919672
2018-19,E92000001,England,England,National,Over 70,A to D,121736.0,168210.0,72.3714404613281
2018-19,E92000001,England,England,National,Over 70,B,571.0,9626.0,5.931851236235197
2018-19,E92000001,England,England,National,Over 70,C1,91076.0,108140.0,84.2204549657851
2018-19,E92000001,England,England,National,Over 70,C2,29848.0,49722.0,60.02976549615864
2018-19,E92000001,England,England,National,Over 70,D,63.0,63.0,100.0
2019-20,E92000001,England,England,National,45-49,A,113568.0,173583.0,65.42576173934084
2019-20,E92000001,England,England,National,45-49,A and C1,126768.0,189933.0,66.74353587844134
2019-20,E92000001,England,England,National,45-49,A to C2,129653.0,198612.0,65.27954000765311
